"Tree","BM_lnL","BM_AICc","BM_sigsq","BM_z0","BM_rows","BM_convergence","BM_Delta_AICc","BM_AICc_Weight","OU_lnL","OU_AICc","OU_alpha","OU_sigsq","OU_z0","OU_rows","OU_convergence","OU_Delta_AICc","OU_AICc_Weight","EB_lnL","EB_AICc","EB_a","EB_sigsq","EB_z0","EB_rows","EB_convergence","EB_Delta_AICc","EB_AICc_Weight","Best","Best_AICc_Weight"
"1",-560.20092768431,1124.55570152247,1112.91056582701,994.894042059908,100,0,0,0.533768148026976,-560.20092768431,1126.71354368031,2.28330095973323e-16,1112.91056050968,994.894042006659,100,0,2.1578421578422,0.181460951268354,-559.750283170516,1125.81225465272,-0.0108411512652555,3719.67332614704,998.355492456163,100,0,1.256553130253,0.284770900704671,"BM",0.533768148026976
"2",-559.230458095456,1122.61476234476,1143.83492120457,1046.91317361468,100,0,0,0.561163330614128,-559.230458095456,1124.7726045026,1.32014788972056e-217,1143.83492669814,1046.91317367793,100,0,2.1578421578422,0.190774275622402,-558.967868719321,1124.24742575033,-0.00860552901832958,2151.96366560083,1057.81568359319,100,0,1.63266340557152,0.248062393763471,"BM",0.561163330614128
"3",-559.791284746704,1123.73641564725,718.752418676219,983.79519071326,100,0,0,0.431599495380444,-559.791284746704,1125.8942578051,3.08362794926886e-17,718.752442403948,983.795191017407,100,0,2.1578421578422,0.146727479502428,-558.735631540274,1123.78295139224,-0.0118992325849184,3348.97990422419,989.434159962156,100,0,0.0465357449818384,0.421673025117128,"BM",0.431599495380444
"4",-560.795979333539,1125.74580482092,843.090090844477,928.224403570723,100,0,0,0.553296400398144,-560.795979333539,1127.90364697877,9.78220080658271e-218,843.090105684136,928.224403696935,100,0,2.1578421578422,0.188099817347155,-560.477655006685,1127.26699832506,-0.00815266224086116,2517.21798438486,921.669257466912,100,0,1.52119350413477,0.258603782254701,"BM",0.553296400398144
"5",-556.528816182944,1117.21147851973,709.208396280093,1025.67352805405,100,0,0,0.432247983178568,-556.528816182944,1119.36932067758,2.90778897390072e-47,709.208394549438,1025.67352802947,100,0,2.1578421578422,0.146947940789165,-555.476727214942,1117.26514274157,-0.0108262882217268,2488.06079122763,1038.86248205283,100,0,0.0536642218389716,0.420804076032267,"BM",0.432247983178568
"6",-561.711557071805,1127.57696029746,937.951910504224,1094.13219255728,100,0,0,0.592324064062712,-561.711557071805,1129.7348024553,1.30817751980762e-217,937.95186096523,1094.13219173113,100,0,2.15784215784197,0.201367744630834,-561.687318758419,1129.68632582853,-0.00196098323457935,1147.24083540685,1099.9226294993,100,0,2.10936553107013,0.206308191306455,"BM",0.592324064062712
"7",-559.432977874612,1123.01980190307,1236.41326767891,998.329003336822,100,0,0,0.58846206400831,-559.432977874612,1125.17764406091,7.59651216449655e-16,1236.41330410958,998.329003601815,100,0,2.1578421578422,0.200054810904322,-559.377424049653,1125.06653641099,-0.00377137425243647,1761.87445011134,1001.88009805326,100,0,2.04673450792484,0.211483125087369,"BM",0.58846206400831
"8",-558.961275792691,1122.07639773923,782.90198736109,1036.91909539786,100,0,0,0.525030113002508,-558.961275792691,1124.23423989707,1.08685623307483e-16,782.901963460584,1036.9190950527,100,0,2.1578421578422,0.178490350355547,-558.453832133145,1123.21935257798,-0.00836370979249886,1879.80167150028,1046.06732978123,100,0,1.14295483875071,0.296479536641945,"BM",0.525030113002508
"9",-558.215051079386,1120.58394831262,1223.70789516289,982.18444397655,100,0,0,0.524343811336878,-558.215051079386,1122.74179047046,7.12457640674129e-218,1223.70789627862,982.184443986833,100,0,2.1578421578422,0.178257033786241,-557.703202405817,1121.71809312332,-0.0133276013091094,5037.78001259861,985.35945544109,100,0,1.13414481070299,0.297399154876881,"BM",0.524343811336878
"10",-562.109700714455,1128.37324758276,1247.23734106369,969.031657338699,100,0,0,0.584062973041059,-562.109700714455,1130.5310897406,4.40780922914206e-20,1247.23736850759,969.031657528984,100,0,2.1578421578422,0.198559286612391,-562.019151863964,1130.34999203962,-0.00523849130240337,1975.03198462843,971.211329137076,100,0,1.97674445686016,0.217377740346551,"BM",0.584062973041059
