"Tree","BM_lnL","BM_AICc","BM_sigsq","BM_z0","BM_rows","BM_convergence","BM_Delta_AICc","BM_AICc_Weight","OU_lnL","OU_AICc","OU_alpha","OU_sigsq","OU_z0","OU_rows","OU_convergence","OU_Delta_AICc","OU_AICc_Weight","EB_lnL","EB_AICc","EB_a","EB_sigsq","EB_z0","EB_rows","EB_convergence","EB_Delta_AICc","EB_AICc_Weight","Best","Best_AICc_Weight"
"1",-259.538692182466,523.231230518779,0.479918097367186,18.3484671152143,100,0,0,0.521966140374446,-259.538692182466,525.389072676621,4.97450349695792e-17,0.479918109118237,18.3484671145058,100,0,2.15784215784208,0.177448715724859,-259.011642769531,524.334973850751,-0.0153540423637428,2.58650139502514,18.4209807305209,100,0,1.1037433319724,0.300585143900695,"BM",0.521966140374446
"2",-258.496340044282,521.146526242409,0.493895998788775,18.8774030439985,100,0,0,0.535412217205417,-258.496340044282,523.304368400252,1.24289500991088e-16,0.493895966403093,18.8774030403744,100,0,2.15784215784208,0.182019872511929,-258.056537002945,522.424762317579,-0.0143638421689792,1.39949097977682,18.9662240058171,100,0,1.27823607516927,0.282567910282653,"BM",0.535412217205417
"3",-259.545582779499,523.245011712845,0.310852712003563,18.0225687724134,100,0,0,0.455954584873776,-259.545582779499,525.402853870687,1.75822861366562e-17,0.310852687878124,18.0225687770504,100,0,2.15784215784208,0.155007287362876,-258.625377556927,523.562443425541,-0.0141198856810864,1.86590895784009,17.9411489420101,100,0,0.317431712696703,0.389038127763348,"BM",0.455954584873776
"4",-258.773449060177,521.700744274199,0.330597021360162,17.458474046737,100,0,0.778305903885666,0.355152434493865,-258.773449060177,523.858586432041,9.99386554574144e-18,0.330597022623754,17.4584740464729,100,0,2.93614806172775,0.120738374604689,-257.305375029313,520.922438370314,-0.0219515931022413,5.52591376280935,16.9064253266737,100,0,0,0.524109190901447,"EB",0.524109190901447
"5",-258.538330760676,521.230507675198,0.317991837275633,18.4200169585444,100,0,0,0.541739315435953,-258.538330760676,523.38834983304,1.34491387082172e-217,0.31799182964818,18.4200169581513,100,0,2.15784215784208,0.184170846240739,-258.140738669922,522.593165651531,-0.00794250508561523,0.79194058429923,18.3918662540267,100,52,1.36265797633337,0.274089838323308,"BM",0.541739315435953
"6",-259.335090519551,522.824027192948,0.398624136848302,19.9151708676522,100,0,0,0.586184521650067,-259.335090519551,524.98186935079,1.44179599358398e-198,0.398624104155312,19.9151708561135,100,0,2.15784215784208,0.199280532775508,-259.261331422474,524.834351156636,-0.00448525306465924,0.631746652710564,20.05461274437,100,0,2.01032396368805,0.214534945574425,"BM",0.586184521650067
"7",-260.037819318989,524.229484791824,0.542230992704828,18.180094669519,100,0,0,0.589710794709406,-260.037819318989,526.387326949666,9.95133525085398e-218,0.542230973926563,18.1800946712345,100,0,2.15784215784208,0.200479332040966,-259.992328723184,526.296345758056,-0.00410762505326246,0.794584158927274,18.2299223730368,100,52,2.0668609662315,0.209809873249629,"BM",0.589710794709406
"8",-259.082184617162,522.31821538817,0.341438680078437,18.8851090651666,100,0,0,0.527451020260345,-259.082184617162,524.476057546012,4.63335719266435e-18,0.341438669726895,18.8851090648942,100,0,2.15784215784208,0.179313367119602,-258.590343122187,523.492374556063,-0.0102946518912847,0.999381968015728,18.9097842311918,100,0,1.17415916789264,0.293235612620052,"BM",0.527451020260345
"9",-259.731843194465,523.617532542776,0.538033313438527,18.475867216792,100,0,0,0.557193946687385,-259.731843194465,525.775374700618,5.41351046818389e-148,0.538033288267827,18.4758672164541,100,0,2.15784215784197,0.189424835447024,-259.440940348943,525.193569009575,-0.0125593652719859,2.01104333383229,18.538899399608,100,0,1.57603646679934,0.253381217865591,"BM",0.557193946687385
"10",-259.915494397218,523.984834948281,0.497104867995126,18.1664235982918,100,0,0,0.516591594710346,-259.915494397218,526.142677106124,1.01049703914097e-217,0.497104856576117,18.1664235979759,100,0,2.15784215784208,0.175621573786083,-259.354418490574,525.020525292836,-0.0173726575133639,2.13418182404016,18.2633040627476,100,0,1.03569034455461,0.307786831503572,"BM",0.516591594710346
"11",-261.3859126409,526.925671435647,0.366832890808345,18.3293714098988,100,0,0,0.524203471662665,-261.3859126409,529.083513593489,6.19145200822923e-40,0.366832894537523,18.3293714094945,100,0,2.15784215784208,0.178209323613066,-260.873164168473,528.058016648634,-0.0124655935520693,1.36633450473838,18.2555762749186,100,0,1.13234521298705,0.297587204724269,"BM",0.524203471662665
"12",-260.619792403158,525.393430960161,0.410903257150575,18.4718020459595,100,0,0,0.573154283163968,-260.619792403158,527.551273118004,1.24185574678701e-217,0.410903259919783,18.4718020453721,100,0,2.15784215784208,0.194850745273797,-260.445310562663,527.202309437015,-0.00776851335402339,1.13465237454409,18.4966980636078,100,52,1.80887847685369,0.231994971562235,"BM",0.573154283163968
"13",-258.473504385786,521.100854925418,0.346175610271049,20.315581862703,100,0,0,0.561211018706965,-258.473504385786,523.25869708326,2.19978807951925e-17,0.346175598069057,20.3155818600262,100,0,2.15784215784197,0.19079048776757,-258.211257617437,522.734203546562,-0.00790923433298648,0.866026354179268,20.5033139500505,100,0,1.63334862114459,0.247998493525464,"BM",0.561211018706965
"14",-261.272208948956,526.698264051758,0.355808950417068,18.5545747597988,100,0,0,0.506709598120617,-261.272208948956,528.8561062096,2.25783638989256e-17,0.355808942017745,18.554574760839,100,0,2.15784215784208,0.172262069274187,-260.649696541947,527.611081395583,-0.0144857462304548,1.54648314361026,18.6040794909025,100,0,0.912817343825509,0.321028332605196,"BM",0.506709598120617
"15",-259.150053989809,522.453954133463,0.389124365408736,18.7856051055972,100,0,0,0.573007859024103,-259.150053989809,524.611796291305,1.9972034342854e-16,0.389124380319241,18.7856051070706,100,0,2.15784215784208,0.194800966612769,-258.974471283313,524.260630878315,-0.00696610566051844,0.815960264842296,18.8558058367672,100,0,1.8066767448513,0.232191174363128,"BM",0.573007859024103
"16",-259.4819600048,523.117766163446,0.312575910836145,18.3291044778498,100,0,0,0.476727540984376,-259.4819600048,525.275608321288,1.87444902568426e-17,0.312575925324852,18.3291044787959,100,0,2.15784215784208,0.162069305563885,-258.680543508678,523.672775329045,-0.0128335112442785,1.62924234055891,18.3200254963242,100,0,0.55500916559879,0.361203153451739,"BM",0.476727540984376
"17",-257.881887090468,519.917620334783,0.333993073794945,17.4712090733068,100,0,0.206764911643063,0.408350346551655,-257.881887090468,522.075462492625,1.23614577314654e-17,0.333993051527403,17.4712090808687,100,0,2.36460706948515,0.138823649575067,-256.699583555726,519.71085542314,-0.0192165927333211,2.21485068702908,17.0503521505214,100,0,0,0.452826003873278,"EB",0.452826003873278
"18",-259.969832921211,524.093511996268,0.4026068297255,18.8660298226703,100,0,0,0.561761676768653,-259.969832921211,526.25135415411,5.29777611375616e-191,0.402606857482717,18.8660298232322,100,0,2.15784215784197,0.190977690649696,-259.711546566613,525.734781444914,-0.00913247000612144,1.05333921616212,18.8157674251381,100,0,1.64126944864529,0.247260632581651,"BM",0.561761676768653
"19",-256.719214559932,517.592275273711,0.425596871141003,18.3985402194112,100,0,0.28567893247066,0.401041629581427,-256.719214559932,519.750117431553,1.62940563321765e-169,0.425596900374572,18.3985402199023,100,0,2.44352109031274,0.136338962658339,-255.497454014776,517.30659634124,-0.0247259332856342,2.44192499562699,18.5045705179349,100,0,0,0.462619407760234,"EB",0.462619407760234
"20",-257.11524807123,518.384342296307,0.306737817015291,18.7321378749474,100,0,0.0103734070858081,0.426409720507371,-257.11524807123,520.542184454149,2.89092262221037e-17,0.306737796873784,18.7321378810705,100,0,2.16821556492789,0.144963152633518,-256.031140288766,518.373968889221,-0.0159452813165702,1.36487641272928,18.9461615806069,100,0,0,0.428627126859112,"EB",0.428627126859112
"21",-261.026666843754,526.207179841353,0.386538038867789,19.5543625677617,100,0,0,0.595111486671793,-261.026666843754,528.365021999195,6.3414981753313e-16,0.386538067121964,19.5543625704574,100,0,2.15784215784208,0.202315362730742,-261.025393466549,528.362475244787,-0.000540826644307846,0.412047259076169,19.5721709524056,100,0,2.15529540343368,0.202573150597465,"BM",0.595111486671793
"22",-265.192613311825,534.539072777495,0.547656228882099,20.1114568877354,100,0,0,0.562134836806651,-264.936965168474,536.185618648636,0.00392128640072555,0.657380645731624,19.9219754467011,100,0,1.64654587114069,0.246772980990452,-265.192678036211,536.69704438411,-1e-06,0.547715256669328,20.111479430101,100,0,2.1579716066143,0.191092182202898,"BM",0.562134836806651
"23",-259.220170822315,522.594187798476,0.398664053153577,18.7608246006455,100,0,0,0.550962296749631,-259.220170822315,524.752029956318,2.11501002333254e-17,0.398664094736588,18.7608246041542,100,0,2.15784215784208,0.187306310522182,-258.885597363983,524.082883039655,-0.0111909790963597,1.08911446792543,18.7920430810358,100,0,1.48869524117936,0.261731392728187,"BM",0.550962296749631
"24",-260.341974547431,524.837795248708,0.460103347377315,18.146815459824,100,0,0,0.537037040651636,-260.341974547431,526.99563740655,2.36985067394963e-16,0.460103364006907,18.1468154553262,100,0,2.15784215784208,0.182572250935565,-259.912936519935,526.137561351558,-0.0152464082990752,1.64538137952805,18.2056477868317,100,52,1.2997661028503,0.280390708412798,"BM",0.537037040651636
"25",-258.930770144389,522.015386442625,0.363502686273347,19.1180911726473,100,0,0,0.58853334352888,-258.930770144389,524.173228600467,6.22605199529453e-17,0.363502681495665,19.1180911720663,100,0,2.15784215784208,0.200079043241269,-258.87578917134,524.063266654368,-0.00374111718280581,0.593299708697911,19.1356633788208,100,0,2.04788021174352,0.211387613229852,"BM",0.58853334352888
"26",-259.96262759103,524.079101335906,0.500399860611154,19.4670065857316,100,0,0,0.585149566760018,-259.96262759103,526.236943493748,1.00716458203474e-217,0.500399891465366,19.4670065910853,100,0,2.15784215784208,0.198928687316834,-259.880657941689,526.073004195066,-0.0060563685132264,0.827928538911103,19.5751618741766,100,0,1.99390285915956,0.215921745923148,"BM",0.585149566760018
