"Tree","BM_lnL","BM_AICc","BM_sigsq","BM_z0","BM_rows","BM_convergence","BM_Delta_AICc","BM_AICc_Weight","OU_lnL","OU_AICc","OU_alpha","OU_sigsq","OU_z0","OU_rows","OU_convergence","OU_Delta_AICc","OU_AICc_Weight","EB_lnL","EB_AICc","EB_a","EB_sigsq","EB_z0","EB_rows","EB_convergence","EB_Delta_AICc","EB_AICc_Weight","Best","Best_AICc_Weight"
"1",-281.51422785033,567.182301854507,0.790913604375568,30.4039826096977,100,0,0,0.586102110719981,-281.51422785033,569.340144012349,4.85588066824699e-190,0.790913577722743,30.4039826174018,100,0,2.15784215784197,0.199252516181004,-281.439813557304,569.191315426296,-0.00600693242098876,1.54270548916456,30.4292933219108,100,0,2.00901357178896,0.214645373099014,"BM",0.586102110719981
"2",-281.461360081638,567.076566317121,0.831749166422527,30.7446580734247,100,0,0,0.583557291600254,-281.461360081638,569.234408474963,7.12457640674129e-218,0.831749191537531,30.7446580696324,100,0,2.15784215784208,0.198387374077669,-281.366832777996,569.04535386768,-0.00700725602876239,1.39161758042352,30.7353558698593,100,0,1.96878755055889,0.218055334322077,"BM",0.583557291600254
"3",-280.725520959944,565.604888073734,0.499214879323269,29.8867216493835,100,0,0,0.529169255442498,-280.725520959944,567.762730231576,1.62857047749965e-18,0.499214883351519,29.8867216468555,100,0,2.15784215784208,0.179897501995032,-280.244814381433,566.801317074553,-0.0104210526958835,1.89543684777756,29.7185486626581,100,0,1.19642900081942,0.29093324256247,"BM",0.529169255442498
"4",-280.226067675661,564.605981505167,0.549264851488195,29.632079865594,100,0,0,0.481260452781651,-280.226067675661,566.763823663009,8.25621352780994e-17,0.549264868868893,29.6320798558707,100,0,2.15784215784208,0.16361032386891,-279.451073469496,565.213835250681,-0.0163630796579775,4.65825270025127,29.1484573096905,100,0,0.60785374551358,0.355129223349439,"BM",0.481260452781651
"5",-280.767601978302,565.689050110451,0.522189820197514,30.2339037343754,100,0,0,0.578385405505639,-280.767601978302,567.846892268293,4.38150619702475e-17,0.522189848147593,30.2339037270593,100,0,2.15784215784208,0.196629128715802,-280.632885533801,567.577459379291,-0.00485103242249679,0.914540858620286,30.148566057513,100,0,1.88840926883938,0.224985465778558,"BM",0.578385405505639
"6",-281.249363587788,566.652573329423,0.653203534518808,32.1391700572275,100,0,0,0.593551148737902,-281.249363587788,568.810415487265,7.49005472954888e-16,0.65320354971151,32.1391700570711,100,0,2.15784215784208,0.201784906938596,-281.235196562694,568.782081437076,-0.00215414024132474,0.815289912084521,32.196636520723,100,0,2.1295081076529,0.204663944323502,"BM",0.593551148737902
"7",-282.830669374733,569.815184903313,0.896677240111516,30.021618689999,100,0,0,0.59516113769552,-282.829805012137,571.971298335962,0.000298797119265805,0.909574494016566,30.0157070784549,100,0,2.15611343264891,0.202507206225562,-282.830672271553,571.973032854794,-1e-06,0.896760963802363,30.0216286547704,100,0,2.1578479514809,0.202331656078918,"BM",0.59516113769552
"8",-280.590600265424,565.335046684695,0.566203364986387,30.8768871726462,100,0,0,0.554487636763803,-280.590600265424,567.492888842537,2.70003677230702e-17,0.566203369551109,30.8768871713761,100,0,2.15784215784208,0.188504792587627,-280.280618154619,566.872924620927,-0.00868287662816564,1.41171536345771,30.8568337855663,100,0,1.53787793623212,0.25700757064857,"BM",0.554487636763803
"9",-282.398793508523,568.951433170892,0.924500556443406,30.698713768502,100,0,0,0.593456813335562,-282.398793508523,571.109275328734,7.60934878563652e-218,0.924500575193948,30.6987137643758,100,0,2.15784215784208,0.201752836475211,-282.383850101092,571.079388513873,-0.00299363125445899,1.27234944248027,30.7152841879225,100,0,2.12795534298073,0.204790350189227,"BM",0.593456813335562
"10",-282.238174625296,568.630195404437,0.831225911978193,30.2621723749776,100,0,0,0.578412740421256,-282.238174625296,570.78803756228,8.63632417505841e-218,0.831226004852166,30.2621723538489,100,0,2.15784215784208,0.196638421551669,-282.103668254182,570.519024820053,-0.00882694907918531,1.76613507167822,30.2855135726435,100,0,1.88882941561565,0.224948838027075,"BM",0.578412740421256
