"Tree","BM_lnL","BM_AICc","BM_sigsq","BM_z0","BM_rows","BM_convergence","BM_Delta_AICc","BM_AICc_Weight","OU_lnL","OU_AICc","OU_alpha","OU_sigsq","OU_z0","OU_rows","OU_convergence","OU_Delta_AICc","OU_AICc_Weight","EB_lnL","EB_AICc","EB_a","EB_sigsq","EB_z0","EB_rows","EB_convergence","EB_Delta_AICc","EB_AICc_Weight","Best","Best_AICc_Weight"
"1",-570.094630364029,1144.3431068819,1439.26160205372,1103.40872919334,100,0,0,0.574039560585664,-570.094630364029,1146.50094903975,1.77646487873525e-16,1439.26153145202,1103.40872858656,100,0,2.1578421578422,0.195151706062981,-569.926818226539,1146.16532476477,-0.00621872127295318,2892.49636845798,1104.93296064328,100,0,1.82221788286051,0.230808733351355,"BM",0.574039560585664
"2",-568.708315582722,1141.57047731929,1477.11461747109,1166.70018709312,100,0,0,0.583669415313841,-568.708315582722,1143.72831947713,2.30046673628046e-20,1477.11468725359,1166.70018780342,100,0,2.1578421578422,0.198425491893047,-568.614669642848,1143.54102759738,-0.00479418852209204,2110.05248869067,1173.01777503234,100,0,1.97055027809461,0.217905092793113,"BM",0.583669415313841
"3",-570.086010345923,1144.32586684569,935.340776701695,1087.42747260007,100,0,0,0.534431611659976,-570.086010345923,1146.48370900353,1.66515519626646e-16,935.340804336027,1087.42747288122,100,0,2.1578421578422,0.181686503771667,-569.639734788786,1145.59115788926,-0.00733834270991173,2441.11109651169,1089.24746894367,100,0,1.26529104356882,0.283881884568357,"BM",0.534431611659976
"4",-571.125946153659,1146.40573846116,1106.98156020904,1028.61131167887,100,0,0,0.58800793348191,-571.125946153659,1148.56358061901,3.24679664077971e-16,1106.98153395027,1028.61131149399,100,0,2.1578421578422,0.199900423727745,-571.066747056282,1148.44518242425,-0.00328589097473059,1727.738096497,1025.28364964573,100,0,2.03944396308748,0.212091642790345,"BM",0.58800793348191
"5",-565.823464176553,1135.80077450695,902.968732803498,1140.88884063375,100,0,0,0.504327528469143,-565.823464176553,1137.95861666479,9.01306674747267e-218,902.968720546082,1140.88884048335,100,0,2.1578421578422,0.171452255825132,-565.186346049691,1136.68438041107,-0.0079539563136876,2284.86735954964,1149.74679093105,100,0,0.883605904117758,0.324220215705725,"BM",0.504327528469143
"6",-571.603711867229,1147.3612698883,1226.63286319325,1219.65656367412,100,0,0,0.593519339901928,-571.58926294563,1149.49021420295,0.000708603857093972,1278.30929783893,1215.11102817683,100,0,2.12894431464338,0.204710675325379,-571.603732228656,1149.519152769,-1e-06,1226.76075691865,1219.65977115584,100,0,2.15788288069552,0.201769984772693,"BM",0.593519339901928
"7",-569.06035107041,1142.27454829467,1594.56623155643,1105.54677084707,100,0,0,0.595050435180332,-569.06035107041,1144.43239045251,7.12457640674129e-218,1594.56628086506,1105.54677114014,100,0,2.1578421578422,0.202294607536255,-569.058571343384,1144.42883099846,-0.000643731128471936,1694.72838771984,1106.10948066644,100,52,2.15428270379084,0.202654957283413,"BM",0.595050435180332
"8",-568.683583746463,1141.52101364677,1018.44313676624,1160.08210028211,100,0,0,0.566671295046672,-568.683583746463,1143.67885580461,2.07939779942331e-16,1018.44321516461,1160.08210129759,100,0,2.1578421578422,0.192646774888565,-568.460965807078,1143.23361992585,-0.00516371428599787,1762.24921660714,1165.84796850688,100,0,1.71260627907373,0.240681930064763,"BM",0.566671295046672
"9",-567.848435225843,1139.85071660553,1571.57170317307,1089.96142248823,100,0,0,0.55746781714181,-567.848435225843,1142.00855876337,9.14445276885689e-218,1571.57176910128,1089.96142299897,100,0,2.1578421578422,0.189517941027333,-567.559473142525,1141.43063459674,-0.00954003359337137,4350.08551842038,1091.18627890789,100,0,1.57991799120668,0.253014241830857,"BM",0.55746781714181
"10",-572.577905439618,1149.30965703308,1632.60612861935,1072.70841995767,100,0,0,0.595255485460447,-572.577825872776,1151.46734005724,7.30063400832743e-05,1638.24959014885,1072.66591691564,100,0,2.15768302415813,0.202380418994441,-572.577906533285,1151.46750137826,-1e-06,1632.75087849068,1072.70871228742,100,0,2.15784434517673,0.202364095545111,"BM",0.595255485460447
"11",-570.697057107812,1145.54796036947,1100.05633873251,1109.78055981997,100,0,0,0.581588884879536,-570.697057107812,1147.70580252731,9.73961778846397e-21,1100.0563097241,1109.78055958134,100,0,2.1578421578422,0.197718190355577,-570.587127589056,1147.4859434898,-0.00381051615318194,1674.07470502378,1111.62406237632,100,0,1.93798312032845,0.220692924764886,"BM",0.581588884879536
"12",-568.106716632054,1140.36727941795,1162.60178191747,1101.49210766322,100,0,0,0.581106825198468,-568.106716632054,1142.5251215758,3.42872051060365e-16,1162.60169679737,1101.49210707647,100,0,2.1578421578422,0.197554308324366,-567.993035297813,1142.29775890731,-0.00447034432932166,2108.15092423395,1102.68600405416,100,0,1.93047948936078,0.221338866477167,"BM",0.581106825198468
"13",-566.629708001765,1137.41326215738,965.263506802737,1280.93496183627,100,0,0,0.555291982146649,-566.629708001765,1139.57110431522,1.09083104774075e-217,965.263545188121,1280.93496250887,100,0,2.1578421578422,0.188778239549296,-566.325377888858,1138.9624440894,-0.00628683891829291,2010.5033061882,1299.40524280902,100,0,1.54918193202752,0.255929778304055,"BM",0.555291982146649
"14",-572.247981944991,1148.64981004383,1045.35407832595,1096.32658778222,100,0,0,0.574794941690449,-572.247981944991,1150.80765220167,1.19766659000436e-20,1045.35413664159,1096.32658833457,100,0,2.1578421578422,0.19540850702488,-572.085879862277,1150.48344803624,-0.00527195353506902,1804.24047599001,1099.0854176375,100,0,1.83363799241511,0.22979655128467,"BM",0.574794941690449
"15",-568.611493959719,1141.37683407328,1149.81695154511,1138.20698397421,100,0,0,0.572859468054916,-568.611493959719,1143.53467623113,4.99088331530454e-16,1149.8170466862,1138.20698490206,100,0,2.1578421578422,0.194750519304263,-568.434796261797,1143.18128083528,-0.00520386574954766,2016.14041823167,1143.22448627958,100,52,1.80444676199772,0.232390012640822,"BM",0.572859468054916
"16",-567.229013757565,1138.61187366898,915.255562400472,1079.39941147252,100,0,0,0.51293560832173,-567.229013757565,1140.76971582682,1.50201462779711e-16,915.25560880665,1079.39941195329,100,0,2.1578421578422,0.174378676902183,-566.645044416154,1139.601777144,-0.00813498923844756,2697.40660498855,1077.61369154889,100,52,0.989903475021265,0.312685714776087,"BM",0.51293560832173
"17",-571.99455118416,1148.14294852217,1173.24155600014,1043.00095994852,100,0,0,0.593551700215954,-571.980370094366,1150.27242850042,0.000751471763464472,1228.87366547552,1043.65284506432,100,0,2.12947997825381,0.204667013039912,-571.994570054295,1150.30082842028,-1e-06,1173.36835620457,1043.00052518115,100,0,2.1578798981127,0.201781286744134,"BM",0.593551700215954
"18",-571.314724218742,1146.78329459133,1249.75337376883,1121.46072075287,100,0,0,0.595063477810225,-571.314724218742,1148.94113674917,1.68638572598323e-113,1249.75344412947,1121.4607212521,100,0,2.1578421578422,0.202299041536366,-571.313052652077,1148.93779361584,-0.000498433037867021,1319.12861266396,1121.25589472923,100,0,2.15449902451337,0.20263748065341,"BM",0.595063477810225
