"Tree","BM_lnL","BM_AICc","BM_sigsq","BM_z0","BM_rows","BM_convergence","BM_Delta_AICc","BM_AICc_Weight","OU_lnL","OU_AICc","OU_alpha","OU_sigsq","OU_z0","OU_rows","OU_convergence","OU_Delta_AICc","OU_AICc_Weight","EB_lnL","EB_AICc","EB_a","EB_sigsq","EB_z0","EB_rows","EB_convergence","EB_Delta_AICc","EB_AICc_Weight","Best","Best_AICc_Weight"
"1",-842.80889815413,1689.77164246211,1129659.12817344,21162.0814835876,100,0,3.76049945123486,0.126661811718471,-839.849727349592,1686.01114301087,0.0165520425231545,2081930.44694328,21034.2588378816,100,0,0,0.830286116776735,-842.809087361694,1691.92986303508,-1e-06,1129795.04544923,21162.0881190871,100,0,5.91872002420496,0.0430520715047938,"OU",0.830286116776735
"2",-843.36774803456,1690.88934222297,1335140.07160055,22066.381061973,100,0,3.87287443747391,0.120861932446734,-840.352389736902,1687.01646778549,0.0179158909801423,2339302.37129141,21448.1562606383,100,0,0,0.838056950902064,-843.367927228531,1693.04754276875,-1e-06,1335251.1234257,22066.3991600846,100,0,6.03107498325835,0.0410811166512022,"OU",0.838056950902064
"3",-844.534415974389,1693.22267810262,753148.639994259,21217.2034422534,100,0,3.96601953342906,0.11621901109072,-841.472485128754,1689.2566585692,0.0119906761980625,1460226.59039372,21002.0091456641,100,0,0,0.844281698060298,-844.534688614581,1695.38106554085,-1e-06,753256.0719056,21217.2211980381,100,0,6.12440697165471,0.0394992908489819,"OU",0.844281698060298
"4",-842.564301822366,1689.28244979858,855864.644455289,20336.2221920921,100,0,3.51906723865955,0.139867650644925,-839.725847124116,1685.76338255992,0.0137569090904991,1626296.99502471,20479.9157579928,100,0,0,0.812592896868275,-842.56451742142,1691.44072315453,-1e-06,855988.266198148,20336.2162367065,100,0,5.67734059460963,0.0475394524868,"OU",0.812592896868275
"5",-840.940023340131,1686.03389283411,788913.26401122,21273.5388930574,100,0,2.59572565504232,0.199946470338085,-838.563239433689,1683.43816717907,0.00989010517354551,1319716.14503814,21409.006017778,100,0,0,0.73209662743012,-840.940278230088,1688.19224477186,-1e-06,789016.126132408,21273.5347892263,100,0,4.75407759279688,0.0679569022317952,"OU",0.73209662743012
"6",-843.63993172409,1691.43370960203,1017207.50729332,22356.4723518098,100,0,4.14630252776988,0.107645891395412,-840.487859381284,1687.28740707426,0.0140192086816364,1794448.99989933,21530.7738911063,100,0,0,0.855767152169761,-843.640165906603,1693.59202012489,-1e-06,1017322.97693554,22356.5054886001,100,0,6.30461305063704,0.0365869564348267,"OU",0.855767152169761
"7",-844.79769396695,1693.74923408775,1475189.00217313,21361.9003083535,100,0,5.77765861220519,0.0517808824431045,-840.829943581927,1687.97157547554,0.020169691927394,2657156.78455259,20789.1991138554,100,0,0,0.930619340889976,-844.797907691785,1695.90750369526,-1e-06,1475341.07210207,21361.9241371069,100,0,7.93592821971583,0.0175997766669192,"OU",0.930619340889976
"8",-840.358699127206,1684.87124440826,827267.512359601,21773.0520541768,100,0,1.042331992546,0.330699816715524,-838.758612052012,1683.82891241571,0.00889825184026637,1285980.47207707,21638.6022979108,100,0,0,0.55689519477183,-840.358880795781,1687.02944990325,-1e-06,827364.362088071,21773.0590812623,100,0,3.20053748753776,0.112404988512646,"OU",0.55689519477183
"9",-846.198677173695,1696.55120050124,1429439.27657485,21089.3205304369,100,0,5.96686639302447,0.0474036498887552,-842.136322898262,1690.58433410821,0.0227047196234341,2800313.86833248,20961.2961986592,100,0,0,0.936483988081934,-846.198868517114,1698.70942534592,-1e-06,1429603.35434907,21089.3271384502,100,0,8.12509123770474,0.0161123620293108,"OU",0.936483988081934
"10",-846.612069559898,1697.37798527364,1381383.85986413,20833.5361955085,100,0,6.82080498065511,0.0316282384622057,-842.12274599065,1690.55718029299,0.0226205424010097,2784818.78873568,20499.271328452,100,0,0,0.957621718476133,-846.612289064448,1699.53626644058,-1e-06,1381517.35964069,20833.5516638726,100,0,8.97908614759581,0.0107500430616614,"OU",0.957621718476133
"11",-842.488373834164,1689.13059382217,880010.039573503,21118.1563263134,100,0,2.49060971329709,0.207732569132313,-840.164147898594,1686.63998410888,0.0110259450153534,1490297.91604759,20983.7572317187,100,0,0,0.721661638112298,-842.488592090872,1691.28887249343,-1e-06,880115.744587595,21118.1652238125,100,0,4.64888838455522,0.0706057927553893,"OU",0.721661638112298
"12",-841.319727702462,1686.79330155877,968039.705904242,21327.5729951823,100,0,2.38522220455548,0.215723035976039,-839.048195521263,1684.40807935422,0.0122474465225839,1618091.96430556,21120.8286803066,100,0,0,0.710953087302559,-841.319915672029,1688.95151965575,-1e-06,968176.665378571,21327.584204787,100,0,4.5434403015322,0.0733238767214016,"OU",0.710953087302559
"13",-841.880490612379,1687.9148273786,793288.091925056,23601.4804419308,100,0,1.1763786217839,0.318407840087901,-840.213380222566,1686.73844875682,0.00931506900928279,1276804.14250661,22824.2087515293,100,0,0,0.57336492877569,-841.88066960168,1690.07302751505,-1e-06,793388.160387686,23601.51448573,100,0,3.33457875822819,0.108227231136409,"OU",0.57336492877569
"14",-848.142758623481,1700.43936340081,847974.562775085,21090.5045302867,100,0,5.95213306099163,0.0477317840168635,-844.087771014065,1694.48723033982,0.0171024084505747,1921504.73231178,20687.7316946834,100,0,0,0.936045454763721,-848.14301978247,1702.59772787663,-1e-06,848070.761073694,21090.5199073994,100,0,8.11049753681141,0.0162227612194151,"OU",0.936045454763721
"15",-841.417540963647,1686.98892808114,935240.263764671,21749.4598264795,100,0,2.40052824507393,0.214551280424908,-839.138355762189,1684.58839983607,0.0122063617643191,1594757.60037388,21502.2594104165,100,0,0,0.712523505598592,-841.417734214153,1689.14715673999,-1e-06,935349.960240168,21749.4727985947,100,0,4.55875690392691,0.0729252139764998,"OU",0.712523505598592
"16",-848.436369281106,1701.02658471606,895409.655872162,20792.5578634865,100,0,8.01520207835028,0.0177447901550758,-843.34984716301,1693.01138263771,0.0148911596372202,1870855.6544837,20856.1777902634,100,0,0,0.976224909203173,-848.436743295467,1703.18517490262,-1e-06,895542.662871348,20792.5618187941,100,0,10.1737922649136,0.00603030064175161,"OU",0.976224909203173
"17",-847.972212317062,1700.09827078797,1063986.84164966,20099.0846366927,100,0,8.59905837175552,0.0133324511881905,-842.593762052263,1691.49921241621,0.019620708122534,2291229.02450067,20203.5520838801,100,0,0,0.98213638952724,-847.972514421049,1702.25671715379,-1e-06,1064113.79174907,20099.080551596,100,0,10.7575047375717,0.00453115928456916,"OU",0.98213638952724
"18",-842.151701038777,1688.4572482314,1006446.45665503,21519.996324422,100,0,2.7463494707556,0.189116097188279,-839.699605224478,1685.71089876064,0.0125188692521865,1693251.70389414,21510.9429835867,100,0,0,0.746604678365037,-842.151904581604,1690.6154974749,-1e-06,1006564.82659061,21519.9972229866,100,0,4.90459871425287,0.0642792244466835,"OU",0.746604678365037
"19",-841.280460244596,1686.71476664304,1111376.22957608,21210.898971064,100,0,2.59994244706763,0.199636629883554,-838.901567942141,1684.11482419597,0.0159215713261439,1950418.04665011,20914.4114618102,100,0,0,0.732504941559491,-841.280614427211,1688.87291716611,-1e-06,1111467.76075211,21210.9105219982,100,0,4.75809297013961,0.0678584285569551,"OU",0.732504941559491
"20",-845.317114007726,1694.7880741693,915793.481796402,21756.1024568226,100,0,6.6270445341072,0.0346961920232804,-840.924670661751,1688.16102963519,0.0152056694371559,1825898.23867491,21027.4550794482,100,0,0,0.953512188650255,-845.317433817202,1696.94655594609,-1e-06,915897.312825577,21756.1280742801,100,0,8.78552631090201,0.0117916193264644,"OU",0.953512188650255
"21",-845.100134655632,1694.35411546511,1000577.92733641,22425.4135831347,100,0,5.84930590672525,0.0500810654533903,-841.096560623348,1688.50480955839,0.0152393074645709,1902020.5772286,21419.2385596146,100,0,0,0.932898079150619,-845.100417198138,1696.51252270796,-1e-06,1000708.08425289,22425.4523204516,100,0,8.00771314957956,0.0170208553959906,"OU",0.932898079150619
"22",-846.333373407402,1696.82059296865,1132160.19598381,23172.9016411182,100,0,5.0708906406262,0.0716233263248269,-842.719007008168,1691.74970232802,0.0161039116729101,2074899.68049739,22156.5113757965,100,0,0,0.904033238422154,-846.333610922336,1698.97891015636,-1e-06,1132287.66811374,23172.9271306935,100,0,7.22920782833512,0.0243434352530188,"OU",0.904033238422154
"23",-845.602495974311,1695.35883810247,1144266.47108832,21826.4629538843,100,0,5.52124326301828,0.058310563877162,-841.762953263881,1689.83759483945,0.0176177591885569,2172077.67610217,21231.457459228,100,0,0,0.921870637238756,-845.602727245052,1697.51714280179,-1e-06,1144384.85379731,21826.479503323,100,0,7.67954796234289,0.0198187988840822,"OU",0.921870637238756
