"Tree","BM_lnL","BM_AICc","BM_sigsq","BM_z0","BM_rows","BM_convergence","BM_Delta_AICc","BM_AICc_Weight","OU_lnL","OU_AICc","OU_alpha","OU_sigsq","OU_z0","OU_rows","OU_convergence","OU_Delta_AICc","OU_AICc_Weight","EB_lnL","EB_AICc","EB_a","EB_sigsq","EB_z0","EB_rows","EB_convergence","EB_Delta_AICc","EB_AICc_Weight","Best","Best_AICc_Weight"
"1",-563.683417224662,1131.52068060317,1030.28945779755,603.76609158465,100,0,5.37312850452736,0.0624179134647209,-559.917931893477,1126.14755209864,0.0198937652537561,2164.82217863636,620.186892725764,100,0,0,0.916366653375962,-563.68361955863,1133.67892742895,-1e-06,1030.41300286279,603.765670644795,100,0,7.5313753303069,0.0212154331593167,"OU",0.916366653375962
"2",-565.8693351523,1135.89251645845,1214.70873684276,585.296225868178,100,0,5.63492718782777,0.055327340112496,-561.972950479465,1130.25758927062,0.0208120207761725,2425.57600935476,615.935182232044,100,0,0,0.92586716729991,-565.869532269901,1138.05075285149,-1e-06,1214.80834261317,585.295523829145,100,0,7.79316358087181,0.0188054925875941,"OU",0.92586716729991
"3",-566.065131074128,1136.2841083021,703.926332413842,618.120358827722,100,0,6.08762053088503,0.0447930191934904,-561.942399729764,1130.19648777122,0.0141687833856646,1545.49489313165,625.761706115155,100,0,0,0.939983734271777,-566.065438664081,1138.44256563985,-1e-06,704.026269319784,618.120189984348,100,0,8.24607786863453,0.0152232465347327,"OU",0.939983734271777
"4",-563.851678840667,1131.85720383518,788.213978784936,651.322672799822,100,0,4.44326165707457,0.0946768443304944,-560.551126933209,1127.41394217811,0.0148710538926585,1607.80443870993,644.138418626603,100,0,0,0.873143818468336,-563.851902671249,1134.01549365419,-1e-06,788.327491222063,651.32308157199,100,0,6.60155147608066,0.0321793372011699,"OU",0.873143818468336
"5",-562.964401078918,1130.08264831168,723.870026978183,579.346963530123,100,0,3.42281220073869,0.145420410591713,-560.174073899627,1126.65983611094,0.0114122575551371,1351.18955946645,602.508284187594,100,0,0,0.805155181649571,-562.964664544344,1132.24101740038,-1e-06,723.963216105056,579.345738233864,100,0,5.58118128943374,0.0494244077587157,"OU",0.805155181649571
"6",-565.781441973196,1135.71673010024,924.529958874761,568.855215256788,100,0,5.72949720992278,0.0529534317708275,-561.837772289313,1129.98723289031,0.0164902712392054,1864.34837100621,609.399129193726,100,0,0,0.929049003841347,-565.781697338805,1137.8750829893,-1e-06,924.633822342873,568.853754349935,100,0,7.88785009898265,0.0179975643878256,"OU",0.929049003841347
"7",-567.931400478787,1140.01664711142,1349.59696522636,603.63958282729,100,0,9.75997208259264,0.00752056645260052,-561.97249335857,1130.25667502883,0.0278990871998551,3056.31916347585,615.763457311307,100,0,0,0.989923336810344,-567.931639478287,1142.17496726826,-1e-06,1349.73505989959,603.639387958935,100,0,11.9182922394348,0.00255609673705568,"OU",0.989923336810344
"8",-562.249055700404,1128.65195755465,765.516642212591,587.504842640047,100,0,2.532363972761,0.204617229508452,-559.903952635102,1126.11959358189,0.0116216242574039,1374.10840864573,605.668143702867,100,0,0,0.725835240092894,-562.249265272699,1130.81021885709,-1e-06,765.605968383903,587.504022595587,100,0,4.69062527519304,0.069547530398654,"OU",0.725835240092894
"9",-567.089711804666,1138.33326976318,1313.46822078737,613.864816501463,100,0,7.03462108075678,0.0285440397511151,-562.493480185367,1131.29864868242,0.0248079961173911,2790.29246409839,625.97001736073,100,0,0,0.96175398912469,-567.089909801223,1140.49150791413,-1e-06,1313.61818152633,613.864580438649,100,0,9.19285923171174,0.00970197112419456,"OU",0.96175398912469
"10",-565.047229929403,1134.24830601265,1164.92682900674,623.954520639228,100,0,6.6288619452348,0.0346660962260752,-560.653877877864,1127.61944406742,0.0223041397931141,2439.07933881387,628.061688383512,100,0,0,0.953551207087972,-565.047438933068,1136.40656617782,-1e-06,1165.03833037755,623.954584757417,100,0,8.78712211040806,0.0117826966859531,"OU",0.953551207087972
"11",-564.555333791378,1133.2645137366,797.579153919965,599.144851486896,100,0,5.06150080245038,0.0719279217243078,-560.945662311231,1128.20301293415,0.0152947211271341,1663.67775632179,611.342720297846,100,0,0,0.903625434043693,-564.555584286612,1135.42285688491,-1e-06,797.674371266986,599.14452494166,100,0,7.21984395076038,0.0244466442319995,"OU",0.903625434043693
