"Tree","BM_lnL","BM_AICc","BM_sigsq","BM_z0","BM_rows","BM_convergence","BM_Delta_AICc","BM_AICc_Weight","OU_lnL","OU_AICc","OU_alpha","OU_sigsq","OU_z0","OU_rows","OU_convergence","OU_Delta_AICc","OU_AICc_Weight","EB_lnL","EB_AICc","EB_a","EB_sigsq","EB_z0","EB_rows","EB_convergence","EB_Delta_AICc","EB_AICc_Weight","Best","Best_AICc_Weight"
"1",-292.852346955334,589.858540064514,1.36953041466884,4.84368491665106,100,0,0,0.564863364631495,-292.616472803714,591.544633919116,0.00410748469554334,1.65437449500882,4.71722185050153,100,0,1.68609385460229,0.243115573671135,-292.85240468345,592.016497678589,-1e-06,1.36968931861564,4.84370085678749,100,0,2.15795761407514,0.192021061697369,"BM",0.564863364631495
"2",-293.606874539462,591.367595232769,1.45773488541129,5.81500226118527,100,0,0,0.530660159521423,-293.135822029259,592.583332370207,0.00589118276212317,1.86290481048985,5.51910621376572,100,0,1.21573713743737,0.288949879788211,-293.606954320188,593.525596952065,-1e-06,1.45784865593366,5.81502728919516,100,0,2.15800171929561,0.180389960690366,"BM",0.530660159521423
"3",-291.741187800854,587.636221755555,0.864069617223112,4.00130652359194,100,0,0,0.588192856230184,-291.683434908668,589.678558129024,0.00146728721323546,0.959317814769331,4.02852182764247,100,0,2.0423363734692,0.211851740800122,-291.74122724631,589.794142804309,-1e-06,0.864186283346182,4.0012983827579,100,0,2.15792104875425,0.199955402969694,"BM",0.588192856230184
"4",-291.218880939953,586.591608033752,0.944411925851455,2.60582070898101,100,0,0,0.591322554154104,-291.18644323953,588.684574790749,0.00134128204563274,1.02661332139481,2.71064507441741,100,0,2.09296675699704,0.207655045304118,-291.218905159135,588.749498629959,-1e-06,0.944541490041002,2.60578161290435,100,0,2.15789059620715,0.201022400541778,"BM",0.591322554154104
"5",-1326.5631592364,2657.28016462665,2.42214295966876e-118,-1.07395140476402,100,0,2066.44510679865,0,-292.261684758157,590.835057828002,0.00251246569061389,1.09459508125631,5.34651662760947,100,0,0,0.554480997080684,-292.480477392728,591.272643097144,-1e-06,0.926019864618397,5.44237973204955,100,0,0.437585269142687,0.445519002919316,"OU",0.554480997080684
"6",-292.952134949137,590.05811605212,1.11202533297595,7.37264075274088,100,0,0,0.530983285082895,-292.483176074869,591.278040461426,0.00451769707793098,1.40892160401157,6.75026119700198,100,0,1.21992440930558,0.288521133964188,-292.952238117558,592.216164546804,-1e-06,1.11214503623617,7.37271132763931,100,0,2.15804849468384,0.180495580952917,"BM",0.530983285082895
"7",-296.697963573097,597.549773300039,1.67893499815661,4.5623400889223,100,0,0.613635715214286,0.370506516027576,-295.312224636568,596.936137584825,0.0100405347898595,2.45023682965101,4.31063456730023,100,0,0,0.503552959479526,-296.698103758199,599.707895828086,-1e-06,1.67910102136743,4.56235705096006,100,0,2.77175824326093,0.125940524492898,"OU",0.503552959479526
"8",-292.549556020155,589.252958194156,0.984684455315183,5.76415637132353,100,0,0,0.573760191740482,-292.379577530348,591.070843372385,0.00241787448547963,1.13900111351293,5.65516859470075,100,0,1.81788517822861,0.231196716679648,-292.549625949222,591.410940210131,-1e-06,0.984794606821855,5.76417939915815,100,0,2.15798201597499,0.195043091579871,"BM",0.573760191740482
"9",-293.349776677716,590.853399509279,1.58977509117454,4.69387870872868,100,0,0,0.530638815593974,-292.878588442232,592.068865196151,0.0063686179544206,2.0310151831691,4.56285774063297,100,0,1.21546568687279,0.288977476689639,-293.34985090042,593.011390112529,-1e-06,1.58995072068815,4.6938900115755,100,0,2.15799060325003,0.180383707716387,"BM",0.530638815593974
"10",-294.465939015028,593.085724183902,1.4837166916738,4.08846553677238,100,0,0,0.507431809791953,-293.847822009262,594.007332330212,0.0070277601056576,1.99521543940848,4.07175454536989,100,0,0.921608146309381,0.320075934767365,-294.466027933586,595.24374417886,-1e-06,1.48385212995223,4.08846792648697,100,0,2.15801999495739,0.172492255440681,"BM",0.507431809791953
"11",-294.327673740586,592.809193635019,1.02778557343939,4.86170413177317,100,0,0,0.554170358684339,-294.015402637988,594.342493587664,0.0035871432175558,1.27682129557323,4.84757885285198,100,0,1.5332999526446,0.257449135822327,-294.327760925031,594.96721016175,-1e-06,1.02790236641667,4.86170603368025,100,0,2.15801652673133,0.188380505493335,"BM",0.554170358684339
"12",-291.960761742722,588.07536963929,1.08060584954684,4.68184330589333,100,0,0,0.553062165216568,-291.640742273979,589.593172859646,0.00392887488199831,1.33389756615418,4.63805785781473,100,0,1.51780322035574,0.258932859800093,-291.960842648345,590.233373608378,-1e-06,1.08075266546925,4.68184975777474,100,0,2.1580039690873,0.188004974983339,"BM",0.553062165216568
"13",-290.720558223919,585.594962601685,1.0006465391585,8.05925333605428,100,0,0,0.542456489330815,-290.327728312057,586.967144935801,0.00358112774527632,1.22717759542613,7.60383048211059,100,0,1.37218233411659,0.273148802594856,-290.720666410566,587.75302113282,-1e-06,1.0007701252123,8.05931287331072,100,0,2.15805853113477,0.184394708074329,"BM",0.542456489330815
"14",-293.076692887989,590.307231929824,0.98752224219881,4.6567120572327,100,0,0,0.57881298591045,-292.94521863495,592.202125581588,0.00247155866074188,1.14884786298376,4.62610527312473,100,0,1.89489365176405,0.224422986670091,-293.076746059086,592.46518042986,-1e-06,0.987628612338189,4.65671824712139,100,0,2.15794850003567,0.196764027419459,"BM",0.57881298591045
"15",-293.187263560812,590.52837327547,1.12288266172806,5.00271383582414,100,0,0,0.548036922173789,-292.832437452994,591.976563217676,0.00393337791925512,1.39071335878454,4.86931382754218,100,0,1.448189942206,0.265668074619455,-293.187353686771,592.68639568523,-1e-06,1.12300880293064,5.00273255383327,100,0,2.15802240975961,0.186295003206756,"BM",0.548036922173789
