"Tree","BM_lnL","BM_AICc","BM_sigsq","BM_z0","BM_rows","BM_convergence","BM_Delta_AICc","BM_AICc_Weight","OU_lnL","OU_AICc","OU_alpha","OU_sigsq","OU_z0","OU_rows","OU_convergence","OU_Delta_AICc","OU_AICc_Weight","EB_lnL","EB_AICc","EB_a","EB_sigsq","EB_z0","EB_rows","EB_convergence","EB_Delta_AICc","EB_AICc_Weight","Best","Best_AICc_Weight"
"1",-1173.43382442594,2351.02149500572,2.42214295966876e-118,17.1199651834834,100,0,1820.90461678585,0,-262.298840164345,530.909368640379,9.7761500017139e-17,0.511304121199984,18.8743224784291,100,0,0.792490420504464,0.40221480182072,-261.902594954093,530.116878219874,-0.0131654895555344,2.17539226411605,18.9298905130884,100,52,0,0.59778519817928,"EB",0.59778519817928
"2",-1173.43382442594,2351.02149500572,2.42214295966876e-118,17.1199651834834,100,0,1822.60471732176,0,-261.376690752986,529.065069817661,1.99364319000914e-16,0.527646634689697,19.4448837830784,100,0,0.648292133701148,0.419665653238923,-261.052544686136,528.41677768396,-0.0121117138393204,1.27364130103681,19.5240932295623,100,0,0,0.580334346761077,"EB",0.580334346761077
"3",-262.198273030015,528.550392213877,0.330383778979623,18.5092957556677,100,0,0,0.48834777843755,-262.198273030015,530.708234371719,1.41360629881482e-16,0.330383800833263,18.509295751135,100,0,2.15784215784208,0.166019746125038,-261.465003763063,529.241695837815,-0.0124429471105638,1.61172327656831,18.4141178524623,100,0,0.691303623938097,0.345632475437413,"BM",0.48834777843755
"4",-261.527240341069,527.208326835984,0.352083752201549,17.9359116789613,100,0,0.210548739602018,0.408000478484372,-261.527240341069,529.366168993826,1.80481278985443e-32,0.35208376980298,17.935911675128,100,0,2.3683908974441,0.138704707685143,-260.343044892347,526.997778096382,-0.0194887425852433,4.33676861943849,17.4213354102877,100,0,0,0.453294813830484,"EB",0.453294813830484
"5",-261.375616692993,526.905079539833,0.338373372557168,18.9726015425249,100,0,0,0.555818868316948,-261.375616692993,529.062921697675,1.28758429652041e-217,0.33837338987632,18.972601543948,100,0,2.15784215784208,0.188957360888836,-261.074997385959,528.461683083607,-0.00684873607685826,0.744293223436489,18.9466943840275,100,0,1.55660354377471,0.255223770794215,"BM",0.555818868316948
"6",-262.082658834603,528.319163823052,0.423772864533751,20.5180369389047,100,0,0,0.590216451366403,-262.082658834603,530.477005980894,1.1501051460012e-217,0.423772899384754,20.5180369526856,100,0,2.15784215784197,0.200651236150155,-262.041259966284,530.394208244256,-0.00332302197682795,0.596382990002239,20.6287169050372,100,0,2.07504442120387,0.209132312483442,"BM",0.590216451366403
"7",-262.978886050173,530.111618254192,0.579192615231188,18.7033853847193,100,0,0,0.593228861995617,-262.978886050173,532.269460412034,9.36154514155577e-218,0.579192627486615,18.7033853835901,100,0,2.15784215784208,0.201675341654394,-262.962068065822,532.235824443332,-0.00247885015059272,0.729700467494792,18.731965079243,100,52,2.12420618914064,0.205095796349988,"BM",0.593228861995617
"8",-261.771307580742,527.696461315331,0.36341144164435,19.4685184648242,100,0,0,0.540529525402559,-261.771307580742,529.854303473173,1.14023341209162e-16,0.363411457000536,19.4685184662484,100,0,2.15784215784208,0.183759563456058,-261.365582870115,529.042854051919,-0.00920051065919286,0.950374691439209,19.497297713976,100,52,1.34639273658775,0.275710911141383,"BM",0.540529525402559
"9",-262.414366767354,528.982579688554,0.575009938603186,18.9916502408783,100,0,0,0.569097539364099,-262.414366767354,531.140421846396,4.97515984298573e-100,0.575009943564111,18.9916502409372,100,0,2.15784215784208,0.193471606050715,-262.209621087804,530.730930487296,-0.0103426678373266,1.70851792907678,19.0367680680208,100,0,1.74835079874151,0.237430854585186,"BM",0.569097539364099
"10",-262.87971487641,529.913275906666,0.530290999960451,18.6603646792402,100,0,0,0.540221211025982,-262.87971487641,532.071118064508,1.93901668848296e-16,0.530291009013917,18.6603646794177,100,0,2.15784215784208,0.183654748246926,-262.471922315531,531.25553294275,-0.0147005773943192,1.82803840267476,18.7268422361284,100,52,1.3422570360832,0.276124040727092,"BM",0.540221211025982
"11",-264.072143616222,532.29813338629,0.390660711011673,18.8571092440635,100,0,0,0.543032936244976,-264.072143616222,534.455975544132,1.6650697159267e-17,0.390660707502488,18.8571092443854,100,0,2.15784215784208,0.184610628313636,-263.683280878607,533.678250068903,-0.0106035664761068,1.20091005626633,18.7902300605977,100,0,1.38011668261277,0.272356435441388,"BM",0.543032936244976
"12",-263.317310301201,530.788466756248,0.439510333186561,18.9947726637043,100,0,0,0.581854163235482,-263.317310301201,532.946308914091,1.16199368879381e-217,0.439510313913068,18.9947726677419,100,0,2.15784215784208,0.197808374947904,-263.209448771527,532.730585854743,-0.00593383758244154,0.957494242032905,19.0066556417315,100,0,1.94211909849423,0.220337461816613,"BM",0.581854163235482
"13",-261.145682276209,526.445210706263,0.370058653100685,20.9599942423236,100,0,0,0.571354841557252,-261.145682276209,528.603052864105,3.1541119780228e-17,0.370058685302673,20.9599942515809,100,0,2.15784215784208,0.194239003290103,-260.957716336193,528.227120984074,-0.0065479206590606,0.792237137565386,21.1297245359197,100,0,1.78191027781088,0.234406155152645,"BM",0.571354841557252
"14",-264.110387375673,532.374620905192,0.379240764778167,19.0794537686067,100,0,0,0.532513834396687,-264.110387375673,534.532463063034,3.57160087152254e-28,0.379240785940687,19.0794537664095,100,0,2.15784215784197,0.181034532147296,-263.651505470835,533.614699253359,-0.0122211837609136,1.31584038556897,19.1128200324463,100,52,1.24007834816621,0.286451633456017,"BM",0.532513834396687
"15",-261.701572311103,527.556990776053,0.413667685882225,19.3602154474545,100,0,0,0.576792558887491,-261.701572311103,529.714832933895,1.16452275208833e-217,0.413667678252303,19.3602154465975,100,0,2.15784215784208,0.196087621202433,-261.554656198153,529.421000707995,-0.00629192448229848,0.808218335466755,19.4247126996285,100,0,1.86400993194229,0.227119819910075,"BM",0.576792558887491
"16",-262.329949979518,528.813746112883,0.335058842861793,18.8456706845355,100,0,0,0.51213091846866,-262.329949979518,530.971588270725,1.29444275434709e-217,0.335058861658442,18.8456706856807,100,0,2.15784215784197,0.174105112833695,-261.740968181885,529.793624675458,-0.0107684616961327,1.35078470183341,18.8188200908649,100,0,0.979878562574982,0.313763968697645,"BM",0.51213091846866
"17",-260.781979218361,525.717804590568,0.355812208128236,17.9716859551375,100,0,0,0.448855684486666,-260.781979218361,527.87564674841,1.27142870926489e-217,0.35581223652121,17.9716859458614,100,0,2.15784215784197,0.152593930136594,-259.821925632299,525.955539576287,-0.0172513880060101,1.96068879742767,17.5814387584049,100,52,0.237734985719158,0.398550385376739,"BM",0.448855684486666
"18",-262.784011386698,529.721868927243,0.429890246620966,19.3828031428484,100,0,0,0.574002223601134,-262.784011386698,531.879711085085,1.44279530115148e-164,0.429890271915171,19.3828031432999,100,0,2.15784215784197,0.195139012902583,-262.615917467862,531.543523247413,-0.00723330218698123,0.923171693885174,19.3343516003728,100,52,1.82165432017052,0.230858763496283,"BM",0.574002223601134
"19",-259.50448232577,523.162810805386,0.455612990869989,18.9418933715392,100,0,0,0.449645028054508,-259.50448232577,525.320652963228,1.20005088785238e-217,0.455612983139395,18.9418933713759,100,0,2.15784215784208,0.152862277049431,-258.548843135475,523.409374582637,-0.021383014234084,2.08719159544103,19.0371341936415,100,0,0.246563777251822,0.397492694896061,"BM",0.449645028054508
"20",-260.204453940662,524.56275403517,0.329229930488852,19.280758593936,100,0,0,0.481074755531795,-260.204453940662,526.720596193012,1.38087111483596e-217,0.329229954915449,19.2807585874994,100,0,2.15784215784197,0.163547193838154,-259.428373382486,525.168435076661,-0.013308906739515,1.15683451852431,19.4683007885275,100,0,0.605681041490584,0.355378050630051,"BM",0.481074755531795
"21",-263.647025092803,531.447896339453,0.411302721661586,20.1768569382349,100,0,0,0.595251341259862,-263.646910781983,533.605509875654,7.97719142647509e-05,0.413436945890358,20.1712257523309,100,0,2.15761353620121,0.202386041585236,-263.647026530015,533.605741371718,-1e-06,0.411351410878742,20.1768922223903,100,0,2.1578450322653,0.202362617154902,"BM",0.595251341259862
"22",-267.739856786509,539.633559726863,0.579429254726516,20.7269035510002,100,0,0,0.557448325093985,-267.450704621248,541.213097554185,0.00414175938533341,0.702601886372472,20.5156204103983,100,0,1.57953782732125,0.253053491431652,-267.739926077622,541.791540466933,-1e-06,0.579491749616411,20.726927450005,100,0,2.15798074006921,0.189498183474363,"BM",0.557448325093985
"23",-261.923604231118,528.001054616083,0.425453300258189,19.3254843073586,100,0,0,0.561637596680296,-261.923604231118,530.158896773925,1.03900679436299e-217,0.425453277362018,19.325484304705,100,0,2.15784215784208,0.190935508119779,-261.664424782876,529.64053787744,-0.00969037526269266,1.01808713080289,19.3543427820301,100,0,1.63948326135733,0.247426895199925,"BM",0.561637596680296
"24",-263.235499433165,530.624845020177,0.489930356422792,18.6863832438564,100,0,0,0.558667146428451,-263.235499433165,532.782687178019,1.01786895884341e-217,0.489930364116822,18.6863832417717,100,0,2.15784215784208,0.189925667554381,-262.955058325634,532.221804962957,-0.0121631156117325,1.35971168854853,18.7320421905238,100,0,1.59695994277956,0.251407186017168,"BM",0.558667146428451
"25",-261.526594494695,527.207035143236,0.386624080130904,19.691378708943,100,0,0,0.590924303344517,-261.526594494695,529.364877301078,1.82773969117916e-16,0.386624095440703,19.6913787111267,100,0,2.15784215784208,0.200891879009371,-261.490939914532,529.293568140752,-0.00296505908915829,0.570396521409086,19.7057932068675,100,0,2.08653299751609,0.208183817646112,"BM",0.590924303344517
"26",-262.754373994688,529.662594143221,0.534242612293049,20.043373053002,100,0,0,0.590243910040854,-262.754373994688,531.820436301063,3.72106719416912e-16,0.534242565235522,20.0433730440304,100,0,2.15784215784208,0.200660571059326,-262.713197598298,531.738083508284,-0.00421026657552185,0.758749481784988,20.1209536233738,100,0,2.07548936506316,0.20909551889982,"BM",0.590243910040854
"27",-261.062921330232,526.27968881431,0.391559713169349,19.0729117486083,100,0,0,0.540274767122372,-261.062921330232,528.437530972152,9.83277897767846e-58,0.391559734842869,19.0729117509262,100,0,2.15784215784197,0.183672955291012,-260.655487830138,527.622663971964,-0.00961472427217204,1.10616353046073,19.0900132301858,100,0,1.34297515765377,0.276052277586615,"BM",0.540274767122372
