"Tree","BM_lnL","BM_AICc","BM_sigsq","BM_z0","BM_rows","BM_convergence","BM_Delta_AICc","BM_AICc_Weight","OU_lnL","OU_AICc","OU_alpha","OU_sigsq","OU_z0","OU_rows","OU_convergence","OU_Delta_AICc","OU_AICc_Weight","EB_lnL","EB_AICc","EB_a","EB_sigsq","EB_z0","EB_rows","EB_convergence","EB_Delta_AICc","EB_AICc_Weight","Best","Best_AICc_Weight"
"1",-272.444032755662,549.041911665171,0.755425942084287,11.576131553834,100,0,0,0.581757316150971,-272.444032755662,551.199753823013,1.34622024302228e-16,0.755425934625689,11.5761315527035,100,0,2.15784215784208,0.197775450607724,-272.335415973189,550.982520258066,-0.00593596055314441,1.47128034256041,11.6374437374168,100,0,1.94060859289459,0.220467233241305,"BM",0.581757316150971
"2",-271.819377007382,547.79260016861,0.770787097054813,12.3689341475453,100,0,0,0.591368303275136,-271.819377007382,549.950442326452,2.16201115862143e-95,0.770787085866295,12.3689341440289,100,0,2.15784215784208,0.201042822167128,-271.787335379264,549.886359070217,-0.00328594290524177,0.984013696264279,12.4229355591388,100,0,2.09375890160675,0.207588874557737,"BM",0.591368303275136
"3",-271.413455660606,546.980757475057,0.479069391389331,11.0068891749371,100,0,0,0.543126615559766,-271.413455660606,549.1385996329,4.68933520237453e-38,0.479069386591558,11.0068891742771,100,0,2.15784215784208,0.184642475732106,-271.02522641703,548.362141145748,-0.00808296488006051,1.36856042444923,10.9623446715182,100,0,1.3813836706903,0.272230908708128,"BM",0.543126615559766
"4",-271.103495818105,546.360837790055,0.51455459321659,9.98302978984087,100,0,0,0.520883307884562,-271.103495818104,548.518679947897,1.73738231549822e-17,0.514554628725548,9.98302979319031,100,0,2.15784215784197,0.177080593695848,-270.569554237239,547.450796786166,-0.0116163828178678,2.37614824650589,9.59856857324126,100,0,1.08995899611102,0.30203609841959,"BM",0.520883307884562
"5",-271.670064152587,547.49397445902,0.499563080704222,11.9563452503195,100,0,0,0.585993771648224,-271.670064152587,549.651816616862,4.58673118118705e-17,0.499563019059061,11.9563452211543,100,0,2.15784215784208,0.199215685000464,-271.594788898301,549.50126610829,-0.00305159653982041,0.715544563783191,11.989662418263,100,0,2.00729164926929,0.214790543351312,"BM",0.585993771648224
"6",-272.188880672736,548.531607499318,0.609883199656805,13.703359993367,100,0,0,0.595092448609845,-272.18744396097,550.686576233628,0.000264752558564039,0.619389424080766,13.6749788055112,100,0,2.15496873431061,0.202599758971185,-272.188886100549,550.689460512786,-1e-06,0.609946750004581,13.7034136758987,100,0,2.1578530134683,0.202307792418971,"BM",0.595092448609845
"7",-274.19033549162,552.534517137086,0.867489251500212,11.3683407232219,100,0,0,0.585197346552371,-274.10871336275,554.529115037188,0.0024537810029344,0.968398591393117,11.2959472364692,100,0,1.99459790010201,0.215864346477624,-274.190368786143,554.692425883975,-1e-06,0.867571592971682,11.3683563136392,100,0,2.15790874688844,0.198938306970005,"BM",0.585197346552371
"8",-272.194307069794,548.542460293435,0.533532570280087,12.3458170991096,100,0,0,0.585610703368597,-272.194307069794,550.700302451277,1.22258476752739e-17,0.533532557164979,12.3458170934498,100,0,2.15784215784208,0.199085456295962,-272.115990989616,550.543670290921,-0.00344760125594316,0.771141888526924,12.3927323860917,100,52,2.00120999748572,0.215303840335441,"BM",0.585610703368597
"9",-272.190360713956,548.534567581759,0.844405603241125,11.5662723368282,100,0,0,0.59295784493403,-272.190360713956,550.692409739601,2.34715026345131e-26,0.844405591409263,11.566272334664,100,0,2.15784215784208,0.201583206119542,-272.171316691542,550.654321694772,-0.00270577863682447,1.12726732348185,11.5874304699826,100,0,2.11975411301307,0.205458948946428,"BM",0.59295784493403
"10",-273.56035198728,551.274550128406,0.795562232454388,11.0867820661661,100,0,0,0.593439347997387,-273.56035198728,553.432392286248,4.78522025313851e-114,0.795562206570368,11.0867820620648,100,0,2.15784215784197,0.201746898921828,-273.545264878791,553.40221806927,-0.00236167912185391,0.976807562852919,11.0945618484109,100,0,2.12766794086394,0.204813753080785,"BM",0.593439347997387
"11",-274.218917805629,552.591681765105,0.567833393768001,11.5797768960585,100,0,0,0.588795791257272,-274.218917805629,554.749523922947,1.07796821941673e-16,0.567833365334613,11.5797768901443,100,0,2.15784215784208,0.20016826552744,-274.166047680136,554.643783671961,-0.00319708807790098,0.803565178385215,11.5749095502809,100,0,2.05210190685602,0.211035943215288,"BM",0.588795791257272
"12",-272.312115978886,548.778078111619,0.613585719070661,11.5726090308107,100,0,0,0.593584009600403,-272.312115978886,550.935920269461,3.73936610666291e-17,0.613585723663094,11.5726090311397,100,0,2.15784215784208,0.201796078387081,-272.298219483004,550.908127277697,-0.00178503876152039,0.77721554058425,11.5815375938284,100,52,2.13004916607849,0.204619912012515,"BM",0.593584009600403
"13",-270.719644149707,545.593134453261,0.54081754494515,14.2865488134446,100,0,0,0.59516467045294,-270.719644149707,547.750976611103,1.61518113334289e-169,0.540817549080237,14.2865488157279,100,0,2.15784215784208,0.202333443201737,-270.718811993317,547.749312298322,-0.000353925845304223,0.563958509298345,14.3027227945528,100,52,2.15617784506094,0.202501886345323,"BM",0.59516467045294
"14",-273.239507702574,550.632861558995,0.550007268777897,11.6092515561161,100,0,0,0.576626550253524,-273.239507702574,552.790703716837,3.41081632666623e-16,0.550007243754181,11.6092515508068,100,0,2.15784215784208,0.196031184555268,-273.091324795922,552.494337903532,-0.00573991628332302,0.997728830981188,11.639466574861,100,0,1.86147634453721,0.227342265191208,"BM",0.576626550253524
"15",-272.38169321675,548.917232587346,0.608356661804296,11.9383945892879,100,0,0,0.594617723566566,-272.38169321675,551.075074745188,3.34095639696282e-16,0.608356634100318,11.9383945795591,100,0,2.15784215784208,0.20214750197864,-272.376329020303,551.064346352295,-0.00102312895178236,0.679573215511367,11.9539039533516,100,0,2.14711376494961,0.203234774454794,"BM",0.594617723566566
"16",-273.775211084347,551.70426832254,0.512605388543907,11.3261960874226,100,0,0,0.591178353179606,-273.775211084347,553.862110480382,3.51332977766782e-106,0.512605417952062,11.3261960960389,100,0,2.15784215784197,0.200978246329941,-273.741622845449,553.794934002586,-0.00220879235603387,0.688266238261464,11.3140905771561,100,0,2.0906656800463,0.207843400490453,"BM",0.591178353179606
"17",-271.980158535136,548.114163224118,0.538757044129843,10.2797650644698,100,0,0,0.578648993498263,-271.980158535136,550.27200538196,1.72714952393281e-16,0.53875703095323,10.2797650636694,100,0,2.15784215784208,0.196718738648619,-271.847468821036,550.006625953759,-0.00547515676415863,0.947328060647823,10.1596538860855,100,0,1.89246272964124,0.224632267853119,"BM",0.578648993498263
"18",-273.450450424537,551.054747002921,0.638417443865206,12.0616806192459,100,0,0,0.595212023233767,-273.450008288418,553.211704888524,0.000151414917240218,0.644242234368896,12.0642840669819,100,0,2.15695788560311,0.202439027175496,-273.450453349,553.212595009688,-1e-06,0.638486467281417,12.0616720114376,100,0,2.15784800676693,0.202348949590738,"BM",0.595212023233767
"19",-269.409933463915,542.973713081677,0.662330530355872,11.4223433892759,100,0,0,0.547565433307276,-269.409933463915,545.131555239519,9.20314773029452e-218,0.66233050533138,11.4223433825182,100,0,2.15784215784208,0.186151505624481,-269.051934470093,544.415557251874,-0.0111991974285974,1.50516877261152,11.5174838075278,100,0,1.44184417019699,0.266283061068243,"BM",0.547565433307276
"20",-270.459033017862,545.071912189569,0.497695333045581,12.1495974108936,100,0,0,0.57432586163449,-270.459033017862,547.229754347411,1.40946745360816e-16,0.497695306277203,12.1495974059344,100,0,2.15784215784208,0.195249037574551,-270.293383010081,546.89845433185,-0.00517095408662006,0.827428688565621,12.2809945485587,100,0,1.82654214228023,0.230425100790959,"BM",0.57432586163449
"21",-273.384003227498,550.921852608843,0.58805549887122,13.2957593044281,100,0,0,0.585695726620586,-273.306321114239,552.924330540166,0.00176859521299455,0.657501476186063,13.1025466053526,100,0,2.00247793132382,0.215198627658479,-273.384046998579,553.079782308846,-1e-06,0.588125735546625,13.29581397093,100,0,2.15792970000359,0.199105645720936,"BM",0.585695726620586
