"","ModMeanVal","ModMinVal","ModMaxVal","Age","NodeNo","AncVal","ValChangeMean","AbsValChangeMean","RateMean","AbsRateMean","ValChangeMin","AbsValChangeMin","RateMin","AbsRateMin","ValChangeMax","AbsValChangeMax","RateMax","AbsRateMax"
"A_97.5_1",-31.7773462795517,-52.8333312988281,-3.73333320617676,54.1474295785,114,-18.6565179997566,13.1208282797951,13.1208282797951,0.242316733812327,0.242316733812327,34.1768132990715,34.1768132990715,0.631180714673147,0.631180714673147,-14.9231847935798,14.9231847935798,-0.275602829344743,0.275602829344743
"A_97.5_2",-23.8819338718443,-38.8333343505859,-2.43333339691162,19.8235852845,104,-21.6300731486429,2.25186072320139,2.25186072320139,0.113595027886409,0.113595027886409,17.203261201943,17.203261201943,0.867817852071096,0.867817852071096,-19.1967397517313,19.1967397517313,-0.968378801121367,0.968378801121367
"A_97.5_3",-3.8907407257292,-41.9,16.566667175293,28.9368134285,113,-3.83108755565447,0.0596531700747334,0.0596531700747334,0.00206149755300909,0.00206149755300909,38.0689124443455,38.0689124443455,1.31558758321506,1.31558758321506,-20.3977547309475,20.3977547309475,-0.704906736926936,0.704906736926936
"A_97.5_4",-19.9421767059638,-34.4,11.1,10.7150695455,109,-24.9053123367328,-4.96313563076899,4.96313563076899,-0.463192106191543,0.463192106191543,9.49468766326721,9.49468766326721,0.886106023199328,0.886106023199328,-36.0053123367328,36.0053123367328,-3.36024999033758,3.36024999033758
"A_97.5_5",-13.2157895941483,-23.766667175293,-6.63333358764648,25.1995633285,124,-5.22015803488448,7.99563155926382,7.99563155926382,0.317292464755569,0.317292464755569,18.5465091404085,18.5465091404085,0.735985338263102,0.735985338263102,1.413175552762,1.413175552762,0.0560793667072691,0.0560793667072691
"A_97.5_6",-0.673809514726911,-46.5,16.933332824707,53.3288736025,115,-3.6616403397975,-2.98783082507058,2.98783082507058,-0.0560265129044563,0.0560265129044563,42.8383596602025,42.8383596602025,0.803286414401115,0.803286414401115,-20.5949731645045,20.5949731645045,-0.38618803986025,0.38618803986025
"A_97.5_7",-22.8809523446219,-34.2,7.63333358764648,8.85759980449998,96,-23.5927844695478,-0.711832124925895,0.711832124925895,-0.0803639970914308,0.0803639970914308,10.6072155304522,10.6072155304522,1.19752706879615,1.19752706879615,-31.2261180571943,31.2261180571943,-3.52534758246024,3.52534758246024
"A_97.5_8",1.79259258906047,1.06666669845581,3.23333320617676,44.7555062125,127,-11.4281455360014,-13.2207381250619,13.2207381250619,-0.295399141779105,0.295399141779105,-12.4948122344572,12.4948122344572,-0.279179329916002,0.279179329916002,-14.6614787421782,14.6614787421782,-0.327590501882946,0.327590501882946
"A_97.5_9",-11.7000000317892,-45.4,7,44.7555062125,127,-11.4281455360014,0.271854495787789,0.271854495787789,0.0060742134050952,0.0060742134050952,33.9718544639986,33.9718544639986,0.759054188834321,0.759054188834321,-18.4281455360014,18.4281455360014,-0.411751471394475,0.411751471394475
"A_97.5_10",-15.5453332366943,-32.9,8.53333358764648,14.3546853615,95,-19.2825607911199,-3.73722755442564,3.73722755442564,-0.260348970409974,0.260348970409974,13.6174392088801,13.6174392088801,0.948640730600947,0.948640730600947,-27.8158943787664,27.8158943787664,-1.93775716278464,1.93775716278464
"A_97.5_11",-16.375757633556,-34.2,-3.73333320617676,37.3175613875,105,-18.4444584319001,-2.06870079834411,2.06870079834411,-0.0554350477745056,0.0554350477745056,15.7555415680999,15.7555415680999,0.422201799428872,0.422201799428872,-14.7111252257233,14.7111252257233,-0.394214538108887,0.394214538108887
"A_97.5_12",5.46666666666667,4.43333320617676,7.53333358764648,16.5842420222,121,-3.16672504357526,-8.63339171024193,8.63339171024193,-0.520578010058289,0.520578010058289,-7.60005824975202,7.60005824975202,-0.458269858795984,0.458269858795984,-10.7000586312217,10.7000586312217,-0.645194312582898,0.645194312582898
"A_97.5_13",-19.271999961853,-31.9666656494141,8.53333358764648,14.3546853615,95,-19.2825607911199,-0.0105608292669395,0.0105608292669395,-0.000735706077909877,0.000735706077909877,12.6841048582942,12.6841048582942,0.883621238561843,0.883621238561843,-27.8158943787664,27.8158943787664,-1.93775716278464,1.93775716278464
"A_97.5_14",-3.31111123826769,-19.8,16.266667175293,41.6950114635,111,-10.210272303564,-6.89916106529632,6.89916106529632,-0.165467302277537,0.165467302277537,9.58972769643599,9.58972769643599,0.229997003474406,0.229997003474406,-26.476939478857,26.476939478857,-0.635014562882062,0.635014562882062
"A_97.5_15",-20.177777756585,-31.7666656494141,-2.43333339691162,37.3175613875,105,-18.4444584319001,1.7333193246849,1.7333193246849,0.0464478186740652,0.0464478186740652,13.322207217514,13.322207217514,0.356995653579241,0.356995653579241,-16.0111250349885,16.0111250349885,-0.429050678545989,0.429050678545989
