"","ModMeanVal","ModMinVal","ModMaxVal","Age","NodeNo","AncVal","ValChangeMean","AbsValChangeMean","RateMean","AbsRateMean","ValChangeMin","AbsValChangeMin","RateMin","AbsRateMin","ValChangeMax","AbsValChangeMax","RateMax","AbsRateMax"
"A_97.5_1",-31.7773462795517,-52.8333312988281,-3.73333320617676,57.394173676,109,-21.3175400583438,10.4598062212079,10.4598062212079,0.182245087807263,0.182245087807263,31.5157912404843,31.5157912404843,0.549111333467338,0.549111333467338,-17.584206852167,17.584206852167,-0.306376165487335,0.306376165487335
"A_97.5_2",-23.8819338718443,-38.8333343505859,-2.43333339691162,18.005730403,104,-21.8199482800927,2.06198559175163,2.06198559175163,0.114518297541991,0.114518297541991,17.0133860704932,17.0133860704932,0.944887304747079,0.944887304747079,-19.386614883181,19.386614883181,-1.07669138931187,1.07669138931187
"A_97.5_3",-3.8907407257292,-41.9,16.566667175293,28.051942477,114,-3.84463821377277,0.0461025119564291,0.0461025119564291,0.00164346950284206,0.00164346950284206,38.0553617862272,38.0553617862272,1.35660344439353,1.35660344439353,-20.4113053890658,20.4113053890658,-0.727625383012288,0.727625383012288
"A_97.5_4",-19.9421767059638,-34.4,11.1,10.913907319,108,-25.6275102734321,-5.68533356746831,5.68533356746831,-0.520925586162043,0.520925586162043,8.77248972656789,8.77248972656789,0.803790014901066,0.803790014901066,-36.7275102734321,36.7275102734321,-3.36520269046936,3.36520269046936
"A_97.5_5",-13.2157895941483,-23.766667175293,-6.63333358764648,20.9950625285,124,-4.68443347946205,8.53135611468625,8.53135611468625,0.406350593293316,0.406350593293316,19.0822336958309,19.0822336958309,0.908891491507946,0.908891491507946,1.94890010818443,1.94890010818443,0.0928265922303812,0.0928265922303812
"A_97.5_6",-0.673809514726911,-46.5,16.933332824707,46.349727787,116,-4.65461989494709,-3.98081038022018,3.98081038022018,-0.0858863810056012,0.0858863810056012,41.8453801050529,41.8453801050529,0.902818249491199,0.902818249491199,-21.5879527196541,21.5879527196541,-0.465762233143233,0.465762233143233
"A_97.5_7",-22.8809523446219,-34.2,7.63333358764648,19.23970171,96,-22.1011573778502,0.779794966771707,0.779794966771707,0.0405305122982443,0.0405305122982443,12.0988426221498,12.0988426221498,0.628847723551832,0.628847723551832,-29.7344909654967,29.7344909654967,-1.54547567387918,1.54547567387918
"A_97.5_8",1.79259258906047,1.06666669845581,3.23333320617676,46.007954495,115,-10.788533149792,-12.5811257388524,12.5811257388524,-0.273455446497186,0.273455446497186,-11.8551998482478,11.8551998482478,-0.257677177313679,0.257677177313679,-14.0218663559687,14.0218663559687,-0.304770479580712,0.304770479580712
"A_97.5_9",-11.7000000317892,-45.4,7,46.007954495,115,-10.788533149792,0.911466881997226,0.911466881997226,0.0198110716288481,0.0198110716288481,34.611466850208,34.611466850208,0.75229310301047,0.75229310301047,-17.788533149792,17.788533149792,-0.386640383060829,0.386640383060829
"A_97.5_10",-15.5453332366943,-32.9,8.53333358764648,9.28449794900001,95,-18.6670905051168,-3.12175726842245,3.12175726842245,-0.336233287526191,0.336233287526191,14.2329094948832,14.2329094948832,1.53297567332827,1.53297567332827,-27.2004240927632,27.2004240927632,-2.92966019726385,2.92966019726385
"A_97.5_11",-16.375757633556,-34.2,-3.73333320617676,28.464798834,105,-19.725316974379,-3.34955934082297,3.34955934082297,-0.117673740129232,0.117673740129232,14.474683025621,14.474683025621,0.508511692284704,0.508511692284704,-15.9919837682022,15.9919837682022,-0.561816152696658,0.561816152696658
"A_97.5_12",5.46666666666667,4.43333320617676,7.53333358764648,14.400989267,120,1.0917818314766,-4.37488483519007,4.37488483519007,-0.303790576749832,0.303790576749832,-3.34155137470016,3.34155137470016,-0.23203623811854,0.23203623811854,-6.44155175616988,6.44155175616988,-0.447299254012414,0.447299254012414
"A_97.5_13",-19.271999961853,-31.9666656494141,8.53333358764648,9.28449794900001,95,-18.6670905051168,0.604909456736248,0.604909456736248,0.0651526296908063,0.0651526296908063,13.2995751442974,13.2995751442974,1.43244957534077,1.43244957534077,-27.2004240927632,27.2004240927632,-2.92966019726385,2.92966019726385
"A_97.5_14",-3.31111123826769,-19.8,16.266667175293,36.778452772,113,-8.38600900874433,-5.07489777047664,5.07489777047664,-0.137985624407241,0.137985624407241,11.4139909912557,11.4139909912557,0.31034451237017,0.31034451237017,-24.6526761840373,24.6526761840373,-0.670302155908141,0.670302155908141
"A_97.5_15",-20.177777756585,-31.7666656494141,-2.43333339691162,28.464798834,105,-19.725316974379,0.452460782206028,0.452460782206028,0.0158954498447248,0.0158954498447248,12.0413486750351,12.0413486750351,0.423025953749311,0.423025953749311,-17.2919835774674,17.2919835774674,-0.607486589956603,0.607486589956603
"A_97.5_16",4.43333320617676,4.43333320617676,4.43333320617676,20.9950625285,124,-4.68443347946205,-9.11776668563881,9.11776668563881,-0.434281473239805,0.434281473239805,-9.11776668563881,9.11776668563881,-0.434281473239805,0.434281473239805,-9.11776668563881,9.11776668563881,-0.434281473239805,0.434281473239805
"A_97.5_17",-6.53333358764648,-6.53333358764648,-6.53333358764648,104.035216437,83,-12.0028173215253,-5.46948373387882,5.46948373387882,-0.0525733873701406,0.0525733873701406,-5.46948373387882,5.46948373387882,-0.0525733873701406,0.0525733873701406,-5.46948373387882,5.46948373387882,-0.0525733873701406,0.0525733873701406
"A_97.5_18",-8.53333320617676,-8.76666641235352,-8.3,33.195290934,118,-4.28272713977195,4.25060606640481,4.25060606640481,0.128048465514461,0.128048465514461,4.48393927258157,4.48393927258157,0.135077571137927,0.135077571137927,4.01727286022805,4.01727286022805,0.121019359890996,0.121019359890996
"A_97.5_19",4.43333320617676,4.43333320617676,4.43333320617676,31.393588429,125,-0.259298616005753,-4.69263182218251,4.69263182218251,-0.149477395131029,0.149477395131029,-4.69263182218251,4.69263182218251,-0.149477395131029,0.149477395131029,-4.69263182218251,4.69263182218251,-0.149477395131029,0.149477395131029
"A_97.5_21",-23.766667175293,-23.766667175293,-23.766667175293,57.394173676,109,-21.3175400583438,2.44912711694924,2.44912711694924,0.0426720511871987,0.0426720511871987,2.44912711694924,2.44912711694924,0.0426720511871987,0.0426720511871987,2.44912711694924,2.44912711694924,0.0426720511871987,0.0426720511871987
"A_97.5_22",-19.766667175293,-19.766667175293,-19.766667175293,25.290264117,119,-4.74298364261624,15.0236835326768,15.0236835326768,0.594050084379226,0.594050084379226,15.0236835326768,15.0236835326768,0.594050084379226,0.594050084379226,15.0236835326768,15.0236835326768,0.594050084379226,0.594050084379226
"A_97.5_25",-23.766667175293,-23.766667175293,-23.766667175293,36.6635526,106,-19.9220761621023,3.84459101319072,3.84459101319072,0.104861387960279,0.104861387960279,3.84459101319072,3.84459101319072,0.104861387960279,0.104861387960279,3.84459101319072,3.84459101319072,0.104861387960279,0.104861387960279
"A_97.5_26",-13.1500002861023,-23.866667175293,-2.43333339691162,41.013883709,99,-15.1763150363547,-2.02631475025236,2.02631475025236,-0.0494055809157062,0.0494055809157062,8.69035213893834,8.69035213893834,0.211888057239294,0.211888057239294,-12.742981639443,12.742981639443,-0.310699219070706,0.310699219070706
"A_97.5_28",-22.811110941569,-22.933332824707,-22.566667175293,15.661600769,94,-20.3957997393492,2.41531120221981,2.41531120221981,0.154218667545184,0.154218667545184,2.53753308535781,2.53753308535781,0.162022587779182,0.162022587779182,2.17086743594381,2.17086743594381,0.138610827077188,0.138610827077188
"A_97.5_29",-20.9916664123535,-22.133332824707,-17.566667175293,39.866252525,101,-17.5988276959285,3.39283871642504,3.39283871642504,0.0851055341682139,0.0851055341682139,4.53450512877854,4.53450512877854,0.113742949025243,0.113742949025243,-0.0321605206354647,0.0321605206354647,-0.000806710402872628,0.000806710402872628
"A_97.5_30",-25.4749996185303,-32.9,-16.4,19.23970171,96,-22.1011573778502,3.37384224068011,3.37384224068011,0.175358344507312,0.175358344507312,10.7988426221498,10.7988426221498,0.561279108424898,0.561279108424898,-5.70115737785019,5.70115737785019,-0.29632254510926,0.29632254510926
"A_97.5_31",-1.4,-1.4,-1.4,41.013883709,99,-15.1763150363547,-13.7763150363547,13.7763150363547,-0.335893941039571,0.335893941039571,-13.7763150363547,13.7763150363547,-0.335893941039571,0.335893941039571,-13.7763150363547,13.7763150363547,-0.335893941039571,0.335893941039571
"A_97.5_32",-9.96666698455812,-24.366667175293,4.43333320617676,24.9431581335,123,-4.79470726402479,5.17195972053333,5.17195972053333,0.20734983488667,0.20734983488667,19.5719599112682,19.5719599112682,0.784662463610894,0.784662463610894,-9.22804047020155,9.22804047020155,-0.369962793837553,0.369962793837553
"A_97.5_33",4.43333320617676,4.43333320617676,4.43333320617676,14.400989267,120,1.0917818314766,-3.34155137470016,3.34155137470016,-0.23203623811854,0.23203623811854,-3.34155137470016,3.34155137470016,-0.23203623811854,0.23203623811854,-3.34155137470016,3.34155137470016,-0.23203623811854,0.23203623811854
"A_97.5_35",-9.5,-9.5,-9.5,33.094802869,107,-19.7597941918086,-10.2597941918086,10.2597941918086,-0.310012246708952,0.310012246708952,-10.2597941918086,10.2597941918086,-0.310012246708952,0.310012246708952,-10.2597941918086,10.2597941918086,-0.310012246708952,0.310012246708952
"A_97.5_37",7.6,7.6,7.6,9.83376438899998,126,8.80050838283961,1.20050838283961,1.20050838283961,0.122080246724488,0.122080246724488,1.20050838283961,1.20050838283961,0.122080246724488,0.122080246724488,1.20050838283961,1.20050838283961,0.122080246724488,0.122080246724488
"A_97.5_38",-23.466667175293,-23.466667175293,-23.466667175293,15.8239922320001,102,-18.7123021582872,4.75436501700585,4.75436501700585,0.300452941792485,0.300452941792485,4.75436501700585,4.75436501700585,0.300452941792485,0.300452941792485,4.75436501700585,4.75436501700585,0.300452941792485,0.300452941792485
"A_97.5_39",14.133332824707,14.133332824707,14.133332824707,9.83376438899998,126,8.80050838283961,-5.33282444186739,5.33282444186739,-0.542297357442555,0.542297357442555,-5.33282444186739,5.33282444186739,-0.542297357442555,0.542297357442555,-5.33282444186739,5.33282444186739,-0.542297357442555,0.542297357442555
"A_97.5_40",-14.4,-14.4,-14.4,15.8239922320001,102,-18.7123021582872,-4.31230215828715,4.31230215828715,-0.272516700909813,0.272516700909813,-4.31230215828715,4.31230215828715,-0.272516700909813,0.272516700909813,-4.31230215828715,4.31230215828715,-0.272516700909813,0.272516700909813
"A_97.5_43",10.8,10.8,10.8,28.051942477,114,-3.84463821377277,-14.6446382137728,14.6446382137728,-0.522054336371894,0.522054336371894,-14.6446382137728,14.6446382137728,-0.522054336371894,0.522054336371894,-14.6446382137728,14.6446382137728,-0.522054336371894,0.522054336371894
