"","ModMeanVal","ModMinVal","ModMaxVal","Age","NodeNo","AncVal","ValChangeMean","AbsValChangeMean","RateMean","AbsRateMean","ValChangeMin","AbsValChangeMin","RateMin","AbsRateMin","ValChangeMax","AbsValChangeMax","RateMax","AbsRateMax"
"A_97.5_1",11.1915858752519,-14.933332824707,40.9666656494141,20.146659087,128,14.5855431643175,3.39395728906562,3.39395728906562,0.168462536364436,0.168462536364436,29.5188759890245,29.5188759890245,1.46519955797893,1.46519955797893,-26.3811224850966,26.3811224850966,-1.30945395815624,1.30945395815624
"A_97.5_2",35.4549619135966,24.7,43.7333343505859,8.227877853,101,34.2157651524661,-1.23919676113054,1.23919676113054,-0.150609523290226,0.150609523290226,9.51576515246606,9.51576515246606,1.15652727501253,1.15652727501253,-9.51756919811984,9.51756919811984,-1.156746535153,1.156746535153
"A_97.5_3",32.4990740458171,18.233332824707,42.5666656494141,23.211195585,125,32.4744477837178,-0.0246262620993107,0.0246262620993107,-0.0010609648266126,0.0010609648266126,14.2411149590108,14.2411149590108,0.61354508460624,0.61354508460624,-10.0922178656963,10.0922178656963,-0.434799570265063,0.434799570265063
"A_97.5_4",31.9863945785834,10.5,39.9,16.7536391061,108,28.5826449587862,-3.40374961979722,3.40374961979722,-0.203164792928953,0.203164792928953,18.0826449587862,18.0826449587862,1.07932639853763,1.07932639853763,-11.3173550412138,11.3173550412138,-0.675516224835783,0.675516224835783
"A_97.5_5",30.9052629972759,10.5,37.5,19.3830885306,119,36.0200253149159,5.11476231763997,5.11476231763997,0.263877570881716,0.263877570881716,25.5200253149159,25.5200253149159,1.3166129471383,1.3166129471383,-1.47997468508413,1.47997468508413,-0.076353914534709,0.076353914534709
"A_97.5_6",28.4666665554047,-0.966666698455811,43.9666656494141,37.156188516,111,30.5484322083127,2.08176565290798,2.08176565290798,0.0560274273560523,0.0560274273560523,31.5150989067685,31.5150989067685,0.848179002353743,0.848179002353743,-13.4182334411014,13.4182334411014,-0.361130513570393,0.361130513570393
"A_97.5_7",32.8603177751813,22.633332824707,41.0333343505859,11.733311527,91,33.3690929365323,0.508775161351011,0.508775161351011,0.0433616000206121,0.0433616000206121,10.7357601118253,10.7357601118253,0.914981255472576,0.914981255472576,-7.66424141405358,7.66424141405358,-0.653203607218396,0.653203607218396
"A_97.5_8",31.8666666666667,30.7,33.9666656494141,12.287497981,127,29.2268986771908,-2.63976798947589,2.63976798947589,-0.214833645837235,0.214833645837235,-1.47310132280919,1.47310132280919,-0.119886190425995,0.119886190425995,-4.73976697222329,4.73976697222329,-0.385738982789852,0.385738982789852
"A_97.5_9",29.3722221374512,23.133332824707,42.6333343505859,12.287497981,127,29.2268986771908,-0.145323460260389,0.145323460260389,-0.01182693665424,0.01182693665424,6.09356585248381,6.09356585248381,0.495915918920696,0.495915918920696,-13.4064356733951,13.4064356733951,-1.09106310284855,1.09106310284855
"A_97.5_10",34.5933331298828,26.4666656494141,44.2333343505859,3.03650392399999,94,33.8457216934453,-0.747611436437509,0.747611436437509,-0.246207959926717,0.246207959926717,7.37905604403119,7.37905604403119,2.43011576099357,2.43011576099357,-10.3876126571406,10.3876126571406,-3.42091198204579,3.42091198204579
"A_97.5_11",34.7909093683416,21.6,43.7333343505859,22.230349985,102,33.3644904109705,-1.42641895737113,1.42641895737113,-0.0641653846355819,0.0641653846355819,11.7644904109705,11.7644904109705,0.529208510838048,0.529208510838048,-10.3688439396154,10.3688439396154,-0.466427381782646,0.466427381782646
"A_97.5_12",42.6555562337239,41.3333343505859,45.3,11.165464479,114,38.3557488682487,-4.29980736547517,4.29980736547517,-0.385098835213013,0.385098835213013,-2.97758548233717,2.97758548233717,-0.266678156375618,0.266678156375618,-6.94425113175127,6.94425113175127,-0.621940192887812,0.621940192887812
"A_97.5_13",33.3453333740234,27.1666656494141,44.2,3.03650392399999,94,33.8457216934453,0.500388319421894,0.500388319421894,0.16479093455698,0.16479093455698,6.67905604403119,6.67905604403119,2.19958748982378,2.19958748982378,-10.3542783065547,10.3542783065547,-3.4099341103156,3.4099341103156
"A_97.5_14",33.4740743001302,27.9666656494141,42.5666656494141,31.840112962,124,30.1137264131228,-3.36034788700735,3.36034788700735,-0.105538189861883,0.105538189861883,2.14706076370874,2.14706076370874,0.0674325736931644,0.0674325736931644,-12.4529392362913,12.4529392362913,-0.391108513061916,0.391108513061916
"A_97.5_15",35.4259256998698,27.5666656494141,42.7666656494141,22.230349985,102,33.3644904109705,-2.06143528889933,2.06143528889933,-0.0927306718198448,0.0927306718198448,5.79782476155637,5.79782476155637,0.260806724386637,0.260806724386637,-9.40217523844363,9.40217523844363,-0.422943194542046,0.422943194542046
"A_97.5_16",41.3333343505859,41.3333343505859,41.3333343505859,17.69836527,120,36.311109220812,-5.02222512977394,5.02222512977394,-0.28376774087079,0.28376774087079,-5.02222512977394,5.02222512977394,-0.28376774087079,0.28376774087079,-5.02222512977394,5.02222512977394,-0.28376774087079,0.28376774087079
"A_97.5_17",35.0333343505859,35.0333343505859,35.0333343505859,48.894912362,86,29.5906126376612,-5.44272171292468,5.44272171292468,-0.111314683880171,0.111314683880171,-5.44272171292467,5.44272171292467,-0.11131468388017,0.11131468388017,-5.44272171292467,5.44272171292467,-0.11131468388017,0.11131468388017
"A_97.5_18",37.233332824707,36.5666656494141,37.9,11.165464479,114,38.3557488682487,1.12241604354173,1.12241604354173,0.100525692025869,0.100525692025869,1.78908321883463,1.78908321883463,0.160233658187667,0.160233658187667,0.455748868248733,0.455748868248733,0.0408177258640611,0.0408177258640611
"A_97.5_19",41.3333343505859,41.3333343505859,41.3333343505859,21.647866828,117,35.9432827274434,-5.39005162314245,5.39005162314245,-0.248987656195797,0.248987656195797,-5.39005162314245,5.39005162314245,-0.248987656195797,0.248987656195797,-5.39005162314245,5.39005162314245,-0.248987656195797,0.248987656195797
"A_97.5_21",10.5,10.5,10.5,20.146659087,128,14.5855431643175,4.08554316431752,4.08554316431752,0.20279010761411,0.20279010761411,4.08554316431752,4.08554316431752,0.20279010761411,0.20279010761411,4.08554316431752,4.08554316431752,0.20279010761411,0.20279010761411
"A_97.5_22",29.3333343505859,29.3333343505859,29.3333343505859,17.505701853,115,36.1273246315731,6.79399028098719,6.79399028098719,0.388101564738056,0.388101564738056,6.79399028098719,6.79399028098719,0.388101564738057,0.388101564738057,6.79399028098719,6.79399028098719,0.388101564738057,0.388101564738057
"A_97.5_25",10.5,10.5,10.5,27.5107854861,105,25.0047282341552,14.5047282341552,14.5047282341552,0.527237880629902,0.527237880629902,14.5047282341552,14.5047282341552,0.527237880629902,0.527237880629902,14.5047282341552,14.5047282341552,0.527237880629902,0.527237880629902
"A_97.5_26",38.4,34.0333343505859,42.7666656494141,30.606051966,97,32.8139500092418,-5.58604999075824,5.58604999075824,-0.182514556172215,0.182514556172215,-1.21938434134414,1.21938434134414,-0.0398412818059233,0.0398412818059233,-9.95271564017234,9.95271564017234,-0.325187830538507,0.325187830538507
"A_97.5_28",33.5666676839192,33.5333343505859,33.6333343505859,4.52820245999999,93,33.7242720356958,0.157604351776598,0.157604351776598,0.034805058556635,0.034805058556635,0.190937685109901,0.190937685109901,0.0421663312973647,0.0421663312973647,0.0909376851098997,0.0909376851098997,0.0200825130751552,0.0200825130751552
"A_97.5_29",34.9833335876465,33.8,38.5333343505859,26.189853963,98,33.1992307848455,-1.78410280280098,1.78410280280098,-0.0681219072592574,0.0681219072592574,-0.600769215154479,0.600769215154479,-0.0229390059220346,0.0229390059220346,-5.33410356574038,5.33410356574038,-0.203670611270922,0.203670611270922
"A_97.5_30",33.5750007629394,31.1,37.8333343505859,9.63197189099999,92,33.4863753038682,-0.0886254590711886,0.0886254590711886,-0.00920117501111057,0.00920117501111057,2.38637530386821,2.38637530386821,0.247755634139466,0.247755634139466,-4.34695904671769,4.34695904671769,-0.451305204781529,0.451305204781529
"A_97.5_31",28.7333343505859,28.7333343505859,28.7333343505859,27.244677836,99,32.4534387735201,3.72010442293416,3.72010442293416,0.13654426179408,0.13654426179408,3.72010442293416,3.72010442293416,0.13654426179408,0.13654426179408,3.72010442293416,3.72010442293416,0.13654426179408,0.13654426179408
"A_97.5_32",33.1333335876464,24.933332824707,41.3333343505859,17.69836527,120,36.311109220812,3.17777563316557,3.17777563316557,0.179551929496682,0.179551929496682,11.377776396105,11.377776396105,0.642871599864148,0.642871599864148,-5.02222512977394,5.02222512977394,-0.28376774087079,0.28376774087079
