"","ModMeanVal","ModMinVal","ModMaxVal","Age","NodeNo","AncVal","ValChangeMean","AbsValChangeMean","RateMean","AbsRateMean","ValChangeMin","AbsValChangeMin","RateMin","AbsRateMin","ValChangeMax","AbsValChangeMax","RateMax","AbsRateMax"
"A_97.5_1",-9.54110037331442,-33.5,14.133332824707,30.473413035,114,0.894918931270704,10.4360193045851,10.4360193045851,0.342463093733509,0.342463093733509,34.3949189312707,34.3949189312707,1.12868614000561,1.12868614000561,-13.2384138934363,13.2384138934363,-0.434425047113411,0.434425047113411
"A_97.5_2",7.54961834006182,-3.4,18.366667175293,16.39292521,105,7.63545619088543,0.0858378508236104,0.0858378508236104,0.00523627416852044,0.00523627416852044,11.0354561908854,11.0354561908854,0.673184074807686,0.673184074807686,-10.7312109844076,10.7312109844076,-0.654624531432702,0.654624531432702
"A_97.5_3",13.3416667090522,-5.56666679382324,24.433332824707,20.931890019,112,13.6804160629667,0.338749353914457,0.338749353914457,0.0161834097927599,0.0161834097927599,19.2470828567899,19.2470828567899,0.919510031789734,0.919510031789734,-10.7529167617403,10.7529167617403,-0.5137097869318,0.5137097869318
"A_97.5_4",7.42312920756486,-4.26666679382324,21.633332824707,10.6656259775,109,4.05078309762737,-3.37234610993749,3.37234610993749,-0.316188296594287,0.316188296594287,8.31744989145061,8.31744989145061,0.779837011816932,0.779837011816932,-17.5825497270796,17.5825497270796,-1.64852487459916,1.64852487459916
"A_97.5_5",9.32456145035593,-4.26666679382324,13.3,16.515831766,126,14.8530200686611,5.52845861830518,5.52845861830518,0.334736917681993,0.334736917681993,19.1196868624844,19.1196868624844,1.15765812666152,1.15765812666152,1.55302006866111,1.55302006866111,0.0940322044123873,0.0940322044123873
"A_97.5_6",12.7738094329834,-23.866667175293,23.333332824707,40.694654668,116,11.0050015753336,-1.76880785764976,1.76880785764976,-0.0434653610426298,0.0434653610426298,34.8716687506266,34.8716687506266,0.856910300262304,0.856910300262304,-12.3283312493734,12.3283312493734,-0.302947189254998,0.302947189254998
"A_97.5_7",6.62539686773505,-0.0333333343267441,14.4,17.390453603,93,7.48888821612577,0.863491348390717,0.863491348390717,0.0496531814582316,0.0496531814582316,7.52222155045251,7.52222155045251,0.432548898503422,0.432548898503422,-6.91111178387423,6.91111178387423,-0.397408367926758,0.397408367926758
"A_97.5_8",17.3925923665364,17.033332824707,18.433332824707,32.405690467,128,9.86982571037778,-7.52276665615862,7.52276665615862,-0.23214338431762,0.23214338431762,-7.16350711432922,7.16350711432922,-0.221057073961257,0.221057073961257,-8.56350711432922,8.56350711432922,-0.264259362813139,0.264259362813139
"A_97.5_9",9.66111094156901,-6.63333358764648,22.433332824707,32.405690467,128,9.86982571037778,0.20871476880877,0.20871476880877,0.00644068266409299,0.00644068266409299,16.5031592980243,16.5031592980243,0.509267324972757,0.509267324972757,-12.5635071143292,12.5635071143292,-0.387694473818515,0.387694473818515
"A_97.5_10",10.5760000305176,1.26666669845581,22.433332824707,11.870406105,96,8.26655920646493,-2.30944082405267,2.30944082405267,-0.194554491533352,0.194554491533352,6.99989250800912,6.99989250800912,0.589692757441607,0.589692757441607,-14.1667736182421,14.1667736182421,-1.19345315509255,1.19345315509255
