"","ModMeanVal","ModMinVal","ModMaxVal","Age","AncVal","MCCAbsRateMean","MCCAbsRateMin","MCCAbsRateMax","MeanAbsRate_Mean","MeanLower95Rate","MeanUpper95Rate","MinAbsRate_Mean","MinLower95Rate","MinUpper95Rate","MaxAbsRate_Mean","MaxLower95Rate","MaxUpper95Rate"
"G_97.5_13",24.4,24.4,24.4,40.154318814,22.0344330947843,0.0589118922966498,0.0589118922966498,0.0589118922966498,0.0598262515933721,0.0320599826351838,0.0905361572138506,0.0598262515933721,0.0320599826351838,0.0905361572138506,0.0598262515933721,0.0320599826351838,0.0905361572138506
"G_97.5_14",21.966667175293,21.966667175293,21.966667175293,84.79894173,17.8344725154827,0.0487293187333308,0.0487293187333308,0.0487293187333308,0.0444791112877803,0.0144199778037925,0.0743951895303624,0.0444791112877803,0.0144199778037925,0.0743951895303624,0.0444791112877803,0.0144199778037925,0.0743951895303624
"G_97.5_15",23.2166664123535,18.733332824707,27.7,42.94213548,22.1739303394756,0.0242823525477342,0.0801217144026526,0.128686419498121,0.0240668042452548,0.0108534842465246,0.0404104425353149,0.0884654645351369,0.036858481826258,0.148644091517163,0.136599073025647,0.077096238902914,0.220148848308282
"G_97.5_17",22.5,22.5,22.5,36.305359744,22.0635326355325,0.0120221192558107,0.0120221192558107,0.0120221192558107,0.011664273160712,3.84791462444805e-05,0.0237817879002977,0.011664273160712,3.84791462444805e-05,0.0237817879002977,0.011664273160712,3.84791462444805e-05,0.0237817879002977
"G_97.5_18",22.7,22.7,22.7,9.97839808500001,20.6649828358283,0.203942270776992,0.203942270776992,0.203942270776992,0.243397018755622,0.0556748129495004,0.512015062745453,0.243397018755622,0.0556748129495004,0.512015062745453,0.243397018755622,0.0556748129495004,0.512015062745453
"G_97.5_20",22.7,22.7,22.7,9.00143817400001,22.6099326151249,0.0100058882962961,0.0100058882962961,0.0100058882962961,0.0106297960280687,0.00438269545057547,0.0190746493670083,0.0106297960280687,0.00438269545057547,0.0190746493670083,0.0106297960280687,0.00438269545057547,0.0190746493670083
"G_97.5_21",22.7,22.7,22.7,9.00143817400001,22.6099326151249,0.0100058882962961,0.0100058882962961,0.0100058882962961,0.0109143145954098,0.00438269545057547,0.0206822396425694,0.0109143145954098,0.00438269545057547,0.0206822396425694,0.0109143145954098,0.00438269545057547,0.0206822396425694
"S_97.5_1",5.3022764200699,-23.533332824707,24.066667175293,15.723396539,8.08896851441683,0.177232195819451,2.01116223588768,1.01617348524191,0.169067152431715,0.0821779978393324,0.27344547440487,2.13926703293532,1.13791438973553,3.57277628808181,1.11301432224217,0.575040937304612,1.85745167974095
"S_97.5_2",8.54385181710455,-5.63333320617676,22.2,86.68241125,8.92016508070646,0.00434128744430729,0.16789447913383,0.153201032686934,0.0125527173690471,4.72481683583399e-06,0.0326119396542811,0.185801390605901,0.106686159023157,0.291158006351182,0.187920199267004,0.0817657096984596,0.305399542009117
"S_97.5_3",11.2568627974566,2.5,14.2,28.081076908,8.18575561136079,0.109365719703609,0.20247640893505,0.214174278584231,0.121068231656121,0.0492027680709878,0.220543815387918,0.23000664225131,0.103781999907447,0.390301310039439,0.239062717372547,0.103448005458228,0.427176664588086
"S_97.5_4",8.65833333333333,2.1,24.933332824707,49.847687378,8.06906964761282,0.0118212843306464,0.119746170014845,0.338315859053015,0.0119487417917022,2.86019067610853e-05,0.0284183511552974,0.127664442691176,0.0644081186927088,0.194734884188071,0.35396424395733,0.188714249865886,0.533309310627451
"S_97.5_6",8.01666679382324,7.8,8.23333358764648,19.526636808,8.01454739237005,0.000108538990817036,0.0109874216681364,0.0112044996497705,0.0199602194672787,3.89686067323705e-07,0.0526744945679833,0.0136395568263779,6.43935027112731e-05,0.0358302206324056,0.0318118878982857,1.21232995328945e-07,0.0719566461132286
"S_97.5_7",-4.26666679382324,-4.26666679382324,-4.26666679382324,14.425143196,-3.68628528688889,0.040234020491061,0.040234020491061,0.040234020491061,0.0447971675005361,0.0222264019444943,0.0717691263059421,0.0447971675005361,0.0222264019444943,0.0717691263059421,0.0447971675005361,0.0222264019444943,0.0717691263059421
"S_97.5_8",11.1833332061768,9.46666641235352,12.9,15.723396539,8.08896851441683,0.196800016083342,0.0876208835997665,0.305979148566913,0.179746390395597,0.0769667171639097,0.299247462917344,0.0791934557569482,0.0320602088121833,0.135395742602207,0.280299325034241,0.124662262956879,0.469064130477098
"S_97.5_9",4.76666679382324,4.76666679382324,4.76666679382324,25.335888649,7.90024246608013,0.123681301085154,0.123681301085154,0.123681301085154,0.143765047040992,0.0654874501943752,0.238309753575175,0.143765047040992,0.0654874501943752,0.238309753575175,0.143765047040992,0.0654874501943752,0.238309753575175
"S_97.5_10",-4.26666679382324,-4.26666679382324,-4.26666679382324,34.246940968,-1.31306539351732,0.086244240122519,0.086244240122519,0.086244240122519,0.0883277110475879,0.0454002694005099,0.138427850692587,0.0883277110475879,0.0454002694005099,0.138427850692587,0.0883277110475879,0.0454002694005099,0.138427850692587
"S_97.5_12",7.6,7.6,7.6,63.779667928,5.04842540894799,0.0400060814667842,0.0400060814667842,0.0400060814667842,0.0533960311336107,0.00102393564193787,0.110125390243941,0.0533960311336107,0.00102393564193787,0.110125390243941,0.0533960311336107,0.00102393564193787,0.110125390243941
"S_97.5_21",-4.26666679382324,-4.26666679382324,-4.26666679382324,18.265043528,-3.37729602947773,0.0486925072465403,0.0486925072465403,0.0486925072465403,0.0473267981445823,0.0218781849448178,0.0740952729347095,0.0473267981445823,0.0218781849448178,0.0740952729347095,0.0473267981445823,0.0218781849448178,0.0740952729347095
"S_97.5_22",-4.26666679382324,-4.26666679382324,-4.26666679382324,14.425143196,-3.68628528688889,0.040234020491061,0.040234020491061,0.040234020491061,0.0441789987669352,0.0218055470015586,0.0693490704152933,0.0441789987669352,0.0218055470015586,0.0693490704152933,0.0441789987669352,0.0218055470015586,0.0693490704152933
